"symbol","entrez","mapped"
"SLMAP","7871",TRUE
"RPL9","6133",TRUE
"SMIM14","201895",TRUE
"RPP14","11102",TRUE
"ABHD6","57406",TRUE
"DNASE1L3","1776",TRUE
"CFAP20DC","200844",TRUE
"RBM47","54502",TRUE
"APBB2","323",TRUE
"IL17RE","132014",TRUE
"IL17RC","84818",TRUE
"CRELD1","78987",TRUE
"PRRT3","285368",TRUE
"FANCD2OS","115795",TRUE
"PCOLCE2","26577",TRUE
"U2SURP","23350",TRUE
"MTMR14","64419",TRUE
"TTC14","151613",TRUE
"CXCL3","2921",TRUE
"CXCL5","6374",TRUE
"PPBP","5473",TRUE
"PF4","5196",TRUE
"MTHFD2L","441024",TRUE
"CXCL1","2919",TRUE
"RCHY1","25898",TRUE
"PLSCR2","57047",TRUE
"CCDC158","339965",TRUE
"CPA3","1359",TRUE
"GYG1","2992",TRUE
"HPS3","84343",TRUE
"TM4SF18","116441",TRUE
"TOPBP1","11073",TRUE
"RYK","6259",TRUE
"SNRK","54861",TRUE
"DNAJC5G","285126",TRUE
"UCN","7349",TRUE
"ZNF513","130557",TRUE
"SLC4A1AP","22950",TRUE
"PLB1","151056",TRUE
"SPDYA","245711",TRUE
"KIAA1143","57456",TRUE
"KIF15","56992",TRUE
"TGM4","7047",TRUE
"WDR43","23160",TRUE
"ZDHHC3","51304",TRUE
"CDCP1","64866",TRUE
"CLEC3B","7123",TRUE
"SLC6A20","54716",TRUE
"LZTFL1","54585",TRUE
"FYCO1","79443",TRUE
"CCR1","1230",TRUE
"RTP3","83597",TRUE
"LRRC2","79442",TRUE
"ELP6","54859",TRUE
"DTX3L","151636",TRUE
"ZNF148","7707",TRUE
"NMNAT3","349565",TRUE
"SMIM12","113444",TRUE
"ZMYM6","9204",TRUE
"TPRA1","131601",TRUE
"YEATS2","55689",TRUE
"GRIK3","2899",TRUE
"ZC3H12A","80149",TRUE
"MEAF6","64769",TRUE
"SNIP1","79753",TRUE
"DNALI1","7802",TRUE
"POLR2H","5437",TRUE
"KLF15","28999",TRUE
"CFAP100","348807",TRUE
"CAMK2N2","94032",TRUE
"LIPH","200879",TRUE
"TMEM41A","90407",TRUE
"RPN1","6184",TRUE
"SENP2","59343",TRUE
"HEYL","26508",TRUE
"IFT122","55764",TRUE
"RFC4","5984",TRUE
"RPL39L","116832",TRUE
"BAP1","8314",TRUE
"TKT","7086",TRUE
"PRKCD","5580",TRUE
"RFT1","91869",TRUE
"SFMBT1","51460",TRUE
"GNL3","26354",TRUE
"PBRM1","55193",TRUE
"UVSSA","57654",TRUE
"TASOR","23272",TRUE
"ARHGEF3","50650",TRUE
"SLBP","7884",TRUE
"LRPAP1","4043",TRUE
"ZDHHC19","131540",TRUE
"SLC51A","200931",TRUE
"UBXN7","26043",TRUE
"RNF168","165918",TRUE
"PIGX","54965",TRUE
"MELTF","4241",TRUE
"S100P","6286",TRUE
"ABLIM2","84448",TRUE
"EXO5","64789",TRUE
"C1orf50","79078",TRUE
"ERMAP","114625",TRUE
"ZNF691","51058",TRUE
"AIMP1","9255",TRUE
"SGMS2","166929",TRUE
"METAP1","23173",TRUE
"DNAJB14","79982",TRUE
"H2AZ1","3015",TRUE
"EMCN","51705",TRUE
"SLC9B1","150159",TRUE
"SLC9B2","133308",TRUE
"BDH2","56898",TRUE
"PGRMC2","10424",TRUE
"CDC25A","993",TRUE
"CAMP","820",TRUE
"ZNF589","51385",TRUE
"PLXNB1","5364",TRUE
"CCDC51","79714",TRUE
"ATRIP","84126",TRUE
"SHISA5","51246",TRUE
"SPRY1","10252",TRUE
"BSN","8927",TRUE
"APEH","327",TRUE
"INTU","27152",TRUE
"RNF123","63891",TRUE
"HSPA4L","22824",TRUE
"MFSD8","256471",TRUE
"ABHD18","80167",TRUE
"CAMKV","79012",TRUE
"MON1A","84315",TRUE
"MST1R","4486",TRUE
"RAD54L2","23132",TRUE
"TEX264","51368",TRUE
"GRM2","2912",TRUE
"DUSP7","1849",TRUE
"POC1A","25886",TRUE
"PPM1M","132160",TRUE
"WDR82","80335",TRUE
"PITX2","5308",TRUE
"C4orf3",NA,FALSE
"PRSS12","8492",TRUE
"NDST3","9348",TRUE
"HMGB2","3148",TRUE
"SAP30","8819",TRUE
"SCRG1","11341",TRUE
"HAND2","9464",TRUE
"MAD2L1","4085",TRUE
"ANXA5","308",TRUE
"SMIM43","132332",TRUE
"MAP9","79884",TRUE
"GUCY1A1","2982",TRUE
"FBXO8","26269",TRUE
"CEP44","80817",TRUE
"HPGD","3248",TRUE
"TMEM144","55314",TRUE
"GASK1B","51313",TRUE
"NPY1R","4886",TRUE
"NPY5R","4889",TRUE
"NAA15","80155",TRUE
"IL15","3600",TRUE
"FHIP1A","729830",TRUE
"ARFIP1","27236",TRUE
"ICE1","23379",TRUE
"HHIP","64399",TRUE
"ANAPC10","10393",TRUE
"ABCE1","6059",TRUE
"OTUD4","54726",TRUE
"LSM6","11157",TRUE
"TMEM184C","55751",TRUE
"PRMT9","90826",TRUE
"ITGA2","3673",TRUE
"MOCS2","4338",TRUE
"EDIL3","10085",TRUE
"TMEM161B","153396",TRUE
"ELOVL7","79993",TRUE
"NDUFAF2","91942",TRUE
"ZNF474","133923",TRUE
"LMBRD2","92255",TRUE
"RANBP3L","202151",TRUE
"NIPBL","25836",TRUE
"RNF180","285671",TRUE
"ADGRV1","84059",TRUE
"SLC25A46","91137",TRUE
"STARD4","134429",TRUE
"PGGT1B","5229",TRUE
"F2RL2","2151",TRUE
"CCDC112","153733",TRUE
"ANKRD33B","651746",TRUE
"CMBL","134147",TRUE
"C5orf63","401207",TRUE
"PRRC1","133619",TRUE
"F2RL1","2150",TRUE
"AGGF1","55109",TRUE
"WDR41","55255",TRUE
"PRDM9","56979",TRUE
"NDUFS4","4724",TRUE
"SCGB3A2","117156",TRUE
"SPINK1","6690",TRUE
"ESM1","11082",TRUE
"GRPEL2","134266",TRUE
"CDC20B","166979",TRUE
"ARSK","153642",TRUE
"RHOBTB3","22836",TRUE
"GPX8","493869",TRUE
"TIGD6","81789",TRUE
"SERINC5","256987",TRUE
"ENPP6","133121",TRUE
"CASP3","836",TRUE
"PRIMPOL","201973",TRUE
"ERAP1","51752",TRUE
"ERAP2","64167",TRUE
"CMYA5","202333",TRUE
"EGFLAM","133584",TRUE
"CFAP97","57587",TRUE
"RICTOR","253260",TRUE
"TENT2","167153",TRUE
"EBF1","1879",TRUE
"ANKRA2","57763",TRUE
"UBLCP1","134510",TRUE
"UTP15","84135",TRUE
"TLR3","7098",TRUE
"KLKB1","3818",TRUE
"NSA2","10412",TRUE
"GFM2","84340",TRUE
"TERT","7015",TRUE
"CCDC127","133957",TRUE
"FOXQ1","94234",TRUE
"ACSL6","23305",TRUE
"CSF2","1437",TRUE
"SEPTIN8","23176",TRUE
"SHROOM1","134549",TRUE
"GDF9","2661",TRUE
"UQCRQ","27089",TRUE
"LEAP2","116842",TRUE
"GJB7","375519",TRUE
"SLC35A1","10559",TRUE
"GRIK2","2898",TRUE
"CGAS","115004",TRUE
"FABP7","2173",TRUE
"TLX3","30012",TRUE
"TXLNB","167838",TRUE
"CITED2","10370",TRUE
"CALHM4","221301",TRUE
"CREBRF","153222",TRUE
"DCBLD1","285761",TRUE
"SFXN1","94081",TRUE
"SAMD3","154075",TRUE
"TMEM200A","114801",TRUE
"IL22RA2","116379",TRUE
"DACT2","168002",TRUE
"PDSS2","57107",TRUE
"STXBP5","134957",TRUE
"IL31RA","133396",TRUE
"RAET1E","135250",TRUE
"PI16","221476",TRUE
"TBX20","57057",TRUE
"DAGLB","221955",TRUE
"MATCAP2","23366",TRUE
"STK17A","9263",TRUE
"TRA2A","29896",TRUE
"GALNT10","55568",TRUE
"SAP30L","79685",TRUE
"RPS14","6208",TRUE
"MYOZ3","91977",TRUE
"COG5","10466",TRUE
"BMT2",NA,FALSE
"GPR85","54329",TRUE
"SLU7","10569",TRUE
"RP9","6100",TRUE
"PTTG1","9232",TRUE
"CAMLG","819",TRUE
"BMPER","168667",TRUE
"RELL2","285613",TRUE
"KCNK5","8645",TRUE
"KIF6","221458",TRUE
"ZNF12","7559",TRUE
"SLC29A4","222962",TRUE
"STEAP1","26872",TRUE
"CDCA7L","55536",TRUE
"SP8","221833",TRUE
"MIOS","54468",TRUE
"ELAPOR2","222223",TRUE
"USP49","25862",TRUE
"SYTL3","94120",TRUE
"IQUB","154865",TRUE
"HEY1","23462",TRUE
"ZNF704","619279",TRUE
"FABP5","2171",TRUE
"SHH","6469",TRUE
"TAGAP","117289",TRUE
"COL1A2","1278",TRUE
"FNDC1","84624",TRUE
"CHMP4C","92421",TRUE
"SLC13A4","26266",TRUE
"PGAM2","5224",TRUE
"BRI3","25798",TRUE
"LMTK2","22853",TRUE
"CTSB","1508",TRUE
"SOX17","64321",TRUE
"DLC1","10395",TRUE
"ADCY1","107",TRUE
"C8orf48","157773",TRUE
"SUN3","256979",TRUE
"C7orf57","136288",TRUE
"HNF4G","3174",TRUE
"PEX2","5828",TRUE
"RAD21","5885",TRUE
"SLC30A8","169026",TRUE
"MED30","90390",TRUE
"TNFRSF11B","4982",TRUE
"SBSPON","157869",TRUE
"PHKG1","5260",TRUE
"EN2","2020",TRUE
"KCNV1","27012",TRUE
"SPIDR","23514",TRUE
"ORC5","5001",TRUE
"DNAAF5","54919",TRUE
"OSGIN2","734",TRUE
"DEFB1","1672",TRUE
"SUN1","23353",TRUE
"OXR1","55074",TRUE
"TMEM74","157753",TRUE
"GPR146","115330",TRUE
"GPER1","2852",TRUE
"TMEM184A","202915",TRUE
"NOS3","4846",TRUE
"MICALL2","79778",TRUE
"CA3","761",TRUE
"INTS1","26173",TRUE
"CDK5","1020",TRUE
"SLC4A2","6522",TRUE
"SLC7A13","157724",TRUE
"FASTK","10922",TRUE
"TMUB1","83590",TRUE
"FMC1","154791",TRUE
"PHAX","51808",TRUE
"ALDH7A1","501",TRUE
"FOXK1","221937",TRUE
"COX6C","1345",TRUE
"OSR2","116039",TRUE
"YWHAZ","7534",TRUE
"BAALC","79870",TRUE
"FZD6","8323",TRUE
"CTHRC1","115908",TRUE
"SLC25A32","81034",TRUE
"DCAF13","25879",TRUE
"DCSTAMP","81501",TRUE
"TP53INP1","94241",TRUE
"INTS8","55656",TRUE
"VIRMA","25962",TRUE
"FREM1","158326",TRUE
"GEM","2669",TRUE
"PDP1","54704",TRUE
"TMEM67","91147",TRUE
"WASHC5","9897",TRUE
"RPP25L","138716",TRUE
"FAM219A","203259",TRUE
"SPMIP6","84688",TRUE
"SNAPC3","6619",TRUE
"MYORG","57462",TRUE
"NUDT2","318",TRUE
"TMEM65","157378",TRUE
"PSIP1","11168",TRUE
"CCDC171","203238",TRUE
"UBAP1","51271",TRUE
"DIRAS2","54769",TRUE
"SYK","6850",TRUE
"NIPSNAP3B","55335",TRUE
"ABCA1","19",TRUE
"NFIL3","4783",TRUE
"LETM2","137994",TRUE
"METTL2B","55798",TRUE
"FXN","2395",TRUE
"ZMAT4","79698",TRUE
"TMEM71","137835",TRUE
"MAMDC2","256691",TRUE
"CPA6","57094",TRUE
"C8orf34","116328",TRUE
"TMC1","117531",TRUE
"ALDH1A1","216",TRUE
"KDM1B","221656",TRUE
"HGSNAT","138050",TRUE
"RASEF","158158",TRUE
"GKAP1","80318",TRUE
"KIF27","55582",TRUE
"QNG1","84267",TRUE
"HNRNPK","3190",TRUE
"SVEP1","79987",TRUE
"TRPV6","55503",TRUE
"LLCFC1","135927",TRUE
"ANKS6","203286",TRUE
"FBP1","2203",TRUE
"PGAP4","84302",TRUE
"ZHX1","11244",TRUE
"CFAP47","286464",TRUE
"CYBB","1536",TRUE
"DYNLT3","6990",TRUE
"METTL27","155368",TRUE
"MID1IP1","58526",TRUE
"SHOC1","158401",TRUE
"KIAA1958","158405",TRUE
"PTCHD1","139411",TRUE
"RNF183","138065",TRUE
"PCDH19","57526",TRUE
"PIGA","5277",TRUE
"VEGFD","2277",TRUE
"OR1Q1","158131",TRUE
"STRBP","55342",TRUE
"CLDN3","1365",TRUE
"GAPVD1","26130",TRUE
"CARD19","84270",TRUE
"WNK2","65268",TRUE
"ATP7A","538",TRUE
"ZNF367","195828",TRUE
"HDX","139324",TRUE
"NDUFB6","4712",TRUE
"AQP7","364",TRUE
"NOL6","65083",TRUE
"AQP3","360",TRUE
"TRMT10B","158234",TRUE
"VCP","7415",TRUE
"PIGO","84720",TRUE
"STOML2","30968",TRUE
"BRWD3","254065",TRUE
"SLITRK5","26050",TRUE
"MELK","9833",TRUE
"ARMC3","219681",TRUE
"OTUD1","220213",TRUE
"ARHGAP12","94134",TRUE
"FAT3","120114",TRUE
"DEUP1","159989",TRUE
"HECTD2","143279",TRUE
"SLC7A3","84889",TRUE
"FBXO33","254170",TRUE
"INTS6L","203522",TRUE
"CLDN2","9075",TRUE
"LRFN5","145581",TRUE
"SPTSSA","171546",TRUE
"WRN","7486",TRUE
"MARCHF8","220972",TRUE
"TSHR","7253",TRUE
"CFL2","1073",TRUE
"SUGT1","10910",TRUE
"GTF2A1","2957",TRUE
"ZCCHC24","219654",TRUE
"PGM2L1","283209",TRUE
"PHYHIPL","84457",TRUE
"SLC16A9","220963",TRUE
"INPPL1","3636",TRUE
"GJB2","2706",TRUE
"CRYL1","51084",TRUE
"REEP3","221035",TRUE
"HEPACAM","220296",TRUE
"SKA3","221150",TRUE
"MICU2","221154",TRUE
"DDIAS","220042",TRUE
"PCF11","51585",TRUE
"PKNOX2","63876",TRUE
"LRR1","122769",TRUE
"RPL36AL","6166",TRUE
"DNAAF2","55172",TRUE
"DEPP1","11067",TRUE
"MAGEC3","139081",TRUE
"ZNF22","7570",TRUE
"KLHDC2","23588",TRUE
"EML5","161436",TRUE
"NEMF","9147",TRUE
"RPUSD4","84881",TRUE
"ARF6","382",TRUE
"TTC8","123016",TRUE
"TMEM63C","57156",TRUE
"NGB","58157",TRUE
"NOXRED1","122945",TRUE
"CDX2","1045",TRUE
"AKR1E2","83592",TRUE
"KBTBD6","89890",TRUE
"FAAH2","158584",TRUE
"NUDT5","11164",TRUE
"DACT1","51339",TRUE
"OXGR1","27199",TRUE
"BEND7","222389",TRUE
"ATP5F1C","509",TRUE
"PRPF18","8559",TRUE
"TAF3","83860",TRUE
"VSTM4","196740",TRUE
"VDAC2","7417",TRUE
"SOHLH1","402381",TRUE
"COMTD1","118881",TRUE
"SLC18A2","6571",TRUE
"PDZD8","118987",TRUE
"ZNF503","84858",TRUE
"ABRAXAS2","23172",TRUE
"QSOX2","169714",TRUE
"FAM204A","63877",TRUE
"NSD1","64324",TRUE
"PRDX3","10935",TRUE
"ENOX2","10495",TRUE
"GHITM","27069",TRUE
"SNAPC4","6621",TRUE
"TMEM52B","120939",TRUE
"PMPCA","23203",TRUE
"ENTR1","10807",TRUE
"FRMD7","90167",TRUE
"AK8","158067",TRUE
"SPACA9","11092",TRUE
"TSC1","7248",TRUE
"GFI1B","8328",TRUE
"HPRT1","3251",TRUE
"BORCS5","118426",TRUE
"DIPK1B","138311",TRUE
"ZMYND19","116225",TRUE
"STOX1","219736",TRUE
"RET","5979",TRUE
"DDX21","9188",TRUE
"BMS1","9790",TRUE
"STK32C","282974",TRUE
"JCAD","57608",TRUE
"FUNDC2","65991",TRUE
"PIP4P1","90809",TRUE
"METTL17","64745",TRUE
"SLC39A2","29986",TRUE
"NDRG2","57447",TRUE
"RNASE7","84659",TRUE
"ARHGEF40","55701",TRUE
"NSMF","26012",TRUE
"ZNF219","51222",TRUE
"CASP7","840",TRUE
"PPP1R36","145376",TRUE
"BTNL9","153579",TRUE
"CCDC186","55088",TRUE
"VWA2","340706",TRUE
"METTL3","56339",TRUE
"SALL2","6297",TRUE
"PRAP1","118471",TRUE
"TRUB1","142940",TRUE
"ERICH6B","220081",TRUE
"ZFYVE1","53349",TRUE
"SPMIP5","143379",TRUE
"HSPA12A","259217",TRUE
"FRAT1","10023",TRUE
"UBTD1","80019",TRUE
"ANKRD2","26287",TRUE
"E2F7","144455",TRUE
"ARHGAP42","143872",TRUE
"ISCA2","122961",TRUE
"OTOGL","283310",TRUE
"LARGE2","120071",TRUE
"PACSIN3","29763",TRUE
"TTC7B","145567",TRUE
"SLC39A13","91252",TRUE
"PSMC3","5702",TRUE
"RAPSN","5913",TRUE
"AGBL2","79841",TRUE
"TC2N","123036",TRUE
"CPSF2","53981",TRUE
"SMCO2","341346",TRUE
"MOAP1","64112",TRUE
"IFI27L1","122509",TRUE
"IFI27","3429",TRUE
"SERPINA12","145264",TRUE
"CLMN","79789",TRUE
"NELL1","4745",TRUE
"PTER","9317",TRUE
"C1QL3","389941",TRUE
"CACNB2","783",TRUE
"HACD1","9200",TRUE
"ARL5B","221079",TRUE
"SMCO4","56935",TRUE
"CEP295","85459",TRUE
"KCNC2","3747",TRUE
"TAF1D","79101",TRUE
"ABTB2","25841",TRUE
"R3HCC1L","27291",TRUE
"AMOTL1","154810",TRUE
"HTRA1","5654",TRUE
"LIPC","3990",TRUE
"CEP57","9702",TRUE
"TCP11L2","255394",TRUE
"PASD1","139135",TRUE
"SPRED1","161742",TRUE
"GPR176","11245",TRUE
"JAM3","83700",TRUE
"CMTM5","116173",TRUE
"GLB1L3","112937",TRUE
"ADAMTS15","170689",TRUE
"SVOP","55530",TRUE
"GPT2","84706",TRUE
"AMN","81693",TRUE
"RAB8B","51762",TRUE
"IKBIP","121457",TRUE
"RPUSD2","27079",TRUE
"HIF1AN","55662",TRUE
"NDUFB8","4714",TRUE
"ZFYVE19","84936",TRUE
"PPP1R14D","54866",TRUE
"SPINT1","6692",TRUE
"FBN1","2200",TRUE
"AVPR1A","552",TRUE
"DEPDC4","120863",TRUE
"LRTM2","654429",TRUE
"BRD7","29117",TRUE
"CKB","1152",TRUE
"TRMT61A","115708",TRUE
"BTRC","8945",TRUE
"POLL","27343",TRUE
"BAG5","9529",TRUE
"DPCD","25911",TRUE
"LARP6","55323",TRUE
"API5","8539",TRUE
"ASPG","374569",TRUE
"ZNF319","57567",TRUE
"HPS6","79803",TRUE
"SENP8","123228",TRUE
"NOLC1","9221",TRUE
"ALKBH3","221120",TRUE
"COPS2","9318",TRUE
"GABRB3","2562",TRUE
"TBATA","219793",TRUE
"SGPL1","8879",TRUE
"FRS2","10818",TRUE
"CCT2","10576",TRUE
"PCBD1","5092",TRUE
"ARIH1","25820",TRUE
"DNAAF8","146562",TRUE
"CLMP","79827",TRUE
"SCN3B","55800",TRUE
"COX11","1353",TRUE
"ZNF202","7753",TRUE
"FAM227B","196951",TRUE
"STXBP4","252983",TRUE
"CYYR1","116159",TRUE
"CUL5","8065",TRUE
"MYRFL","196446",TRUE
"WBP1L","54838",TRUE
"BORCS7","119032",TRUE
"C2","717",TRUE
"PLEKHF1","79156",TRUE
"TMEM100","55273",TRUE
"ANAPC16","119504",TRUE
"SMPD1","6609",TRUE
"APBB1","322",TRUE
"SYNPO2L","79933",TRUE
"NUDT13","25961",TRUE
"C11orf65","160140",TRUE
"TRIM44","54765",TRUE
"ILK","3611",TRUE
"TAF10","6881",TRUE
"TPP1","1200",TRUE
"DCHS1","8642",TRUE
"NETO1","81832",TRUE
"MSS51","118490",TRUE
"CYB5A","1528",TRUE
"USP54","159195",TRUE
"RAG1","5896",TRUE
"IFTAP","119710",TRUE
"ATP9B","374868",TRUE
"PPFIBP2","8495",TRUE
"MOGAT2","80168",TRUE
"CYB5R2","51700",TRUE
"SERPINB7","8710",TRUE
"GARRE1","9710",TRUE
"SERPINB8","5271",TRUE
"TUB","7275",TRUE
"RIC3","79608",TRUE
"LMO1","4004",TRUE
"IDH3A","3419",TRUE
"WDR72","256764",TRUE
"CRABP1","1381",TRUE
"PLD4","122618",TRUE
"ZMAT1","84460",TRUE
"XRRA1","143570",TRUE
"TRIM66","9866",TRUE
"RNF169","254225",TRUE
"RPL27A","6157",TRUE
"DENND2B","6764",TRUE
"CDYL2","124359",TRUE
"TMEM130","222865",TRUE
"PRTG","283659",TRUE
"CENPN","55839",TRUE
"AKIP1","56672",TRUE
"ATMIN","23300",TRUE
"C16orf46","123775",TRUE
"TMEM41B","440026",TRUE
"PKD1L2","114780",TRUE
"LEO1","123169",TRUE
"ZNF143","7702",TRUE
"TMX3","54495",TRUE
"MFAP4","4239",TRUE
"WEE1","7465",TRUE
"MAPK7","5598",TRUE
"PRKCB","5579",TRUE
"HDGFL3","50810",TRUE
"NDST2","8509",TRUE
"MCM7","4176",TRUE
"CLEC3A","10143",TRUE
"CCDC68","80323",TRUE
"ZNF3","7551",TRUE
"ZSCAN21","7589",TRUE
"RIMKLB","57494",TRUE
"A2ML1","144568",TRUE
"BEAN1","146227",TRUE
"TK2","7084",TRUE
"TMED3","23423",TRUE
"SEC11C","90701",TRUE
"TMEM135","65084",TRUE
"IQCD",NA,FALSE
"NDEL1","81565",TRUE
"CENPV","201161",TRUE
"CDH16","1014",TRUE
"RRAD","6236",TRUE
"CIAO2B","51647",TRUE
"CFAP52","146845",TRUE
"HSP90B1","7184",TRUE
"BLCAP","10904",TRUE
"CHRFAM7A","89832",TRUE
"ATF7IP2","80063",TRUE
"MMP10","4319",TRUE
"TVP23A","780776",TRUE
"BEX3","27018",TRUE
"TMPRSS5","80975",TRUE
"COG1","9382",TRUE
"PLEKHA7","144100",TRUE
"ZNF606","80095",TRUE
"ZCCHC18","644353",TRUE
"B2M","567",TRUE
"ZNF592","9640",TRUE
"GOLM2","113201",TRUE
"NNMT","4837",TRUE
"ACSM1","116285",TRUE
"AP1G1","164",TRUE
"SLFN5","162394",TRUE
"CATSPER2","117155",TRUE
"BMERB1","89927",TRUE
"MARF1","9665",TRUE
"SAAL1","113174",TRUE
"YPEL4","219539",TRUE
"PPIB","5479",TRUE
"LDHC","3948",TRUE
"CIAO2A","84191",TRUE
"FAM111A","63901",TRUE
"PCLAF","9768",TRUE
"KIF7","374654",TRUE
"LDHD","197257",TRUE
"PLIN1","5346",TRUE
"PEX11A","8800",TRUE
"TMEM170A","124491",TRUE
"MESP1","55897",TRUE
"ANPEP","290",TRUE
"SCNN1G","6340",TRUE
"RBPMS2","348093",TRUE
"NAV2","89797",TRUE
"ANKDD1A","348094",TRUE
"GLYATL1","92292",TRUE
"C18orf54","162681",TRUE
"DCTN5","84516",TRUE
"TERF2IP","54386",TRUE
"PLK1","5347",TRUE
"CLPX","10845",TRUE
"ZBTB39","9880",TRUE
"TAC3","6866",TRUE
"MYO1A","4640",TRUE
"CHP2","63928",TRUE
"NEMP1","23306",TRUE
"NAB2","4665",TRUE
"VPS39","23339",TRUE
"STAT6","6778",TRUE
"PATL1","219988",TRUE
"ATP23","91419",TRUE
"ELFN2","114794",TRUE
"STX3","6809",TRUE
"MRPL16","54948",TRUE
"PIP4K2C","79837",TRUE
"MTMR10","54893",TRUE
"YWHAB","7529",TRUE
"C15orf48",NA,FALSE
"SCG5","6447",TRUE
"GREM1","26585",TRUE
"NYAP1","222950",TRUE
"TSC22D4","81628",TRUE
"MS4A7","58475",TRUE
"MS4A14","84689",TRUE
"DIS3L","115752",TRUE
"CCNDBP1","23582",TRUE
"SMAD3","4088",TRUE
"MS4A8","83661",TRUE
"CCDC178","374864",TRUE
"MS4A15","219995",TRUE
"MAP1A","4130",TRUE
"RCCD1","91433",TRUE
"AKTIP","64400",TRUE
"MAPRE2","10982",TRUE
"EVA1C","59271",TRUE
"MARS1","4141",TRUE
"MBD6","114785",TRUE
"CNPY4","245812",TRUE
"PDIA3","2923",TRUE
"NUDT21","11051",TRUE
"NAT16","375607",TRUE
"NKX3-1","4824",TRUE
"SGSM1","129049",TRUE
"DUSP18","150290",TRUE
"TEF","7008",TRUE
"MEI1","150365",TRUE
"B4GALNT2","124872",TRUE
"PBX3","5090",TRUE
"PHB1","5245",TRUE
"SNRPD1","6632",TRUE
"TTC16","158248",TRUE
"SAMD14","201191",TRUE
"PIP5KL1","138429",TRUE
"BPIFB6","128859",TRUE
"TMEM92","162461",TRUE
"EEIG1","399665",TRUE
"ACSF2","80221",TRUE
"GOLGA2","2801",TRUE
"TRUB2","26995",TRUE
"COQ4","51117",TRUE
"SLC27A4","10999",TRUE
"ANKRD40CL","55018",TRUE
"URM1","81605",TRUE
"CERCAM","51148",TRUE
"DOLPP1","57171",TRUE
"CCDC103",NA,FALSE
"ENDOG","2021",TRUE
"PRRX2","51450",TRUE
"C15orf39","56905",TRUE
"ISLR2","57611",TRUE
"SP2","6668",TRUE
"PRR15L","79170",TRUE
"COQ7","10229",TRUE
"GPRC5B","51704",TRUE
"CRK","1398",TRUE
"FBXO22","26263",TRUE
"TBC1D2B","23102",TRUE
"NOD2","64127",TRUE
"LOXHD1","125336",TRUE
"KATNAL2","83473",TRUE
"HDHD2","84064",TRUE
"ZNF91","7644",TRUE
"IGF2","3481",TRUE
"RNF214","257160",TRUE
"CDK12","51755",TRUE
"DUS2","54920",TRUE
"POP5","51367",TRUE
"ENGASE","64772",TRUE
"RBFOX3","146713",TRUE
"ATP5MG","10632",TRUE
"TBC1D16","125058",TRUE
"TEPSIN","146705",TRUE
"MYO5B","4645",TRUE
"ART5","116969",TRUE
"ACAA2","10449",TRUE
"STIM1","6786",TRUE
"RRM1","6240",TRUE
"OR51E2","81285",TRUE
"TRIM68","55128",TRUE
"OR51B5","282763",TRUE
"FN3K","64122",TRUE
"PRRT2","112476",TRUE
"ZNF23","7571",TRUE
"IRGQ","126298",TRUE
"ZNF226","7769",TRUE
"ZNF180","7733",TRUE
"PPP2R3B","28227",TRUE
"ZNF668","79759",TRUE
"ZNF646","9726",TRUE
"VKORC1","79001",TRUE
"LPO","4025",TRUE
"CA4","762",TRUE
"SMG8","55181",TRUE
"TPM4","7171",TRUE
"RAB8A","4218",TRUE
"GPX4","2879",TRUE
"MIDN","90007",TRUE
"JSRP1","126306",TRUE
"NIBAN3","199786",TRUE
"KLHL26","55295",TRUE
"GATAD2A","54815",TRUE
"MVD","4597",TRUE
"CDT1","81620",TRUE
"TRAPPC2L","51693",TRUE
"ANKRD11","29123",TRUE
"SPATA33","124045",TRUE
"RSKR","124923",TRUE
"PROCA1","147011",TRUE
"RPL13","6137",TRUE
"ZNF641","121274",TRUE
"LALBA","3906",TRUE
"CACNB3","784",TRUE
"DHRS13","147015",TRUE
"TP53I13","90313",TRUE
"KMT2D","8085",TRUE
"CORO6","84940",TRUE
"RHEBL1","121268",TRUE
"TUBA1A","7846",TRUE
"TUBA1C","84790",TRUE
"ZNF610","162963",TRUE
"ZNF528","84436",TRUE
"ZNF701","55762",TRUE
"SERTAD3","29946",TRUE
"NCKAP5L","57701",TRUE
"RAB4B","53916",TRUE
"GPD1","2819",TRUE
"PROSER3","148137",TRUE
"CYP2S1","29785",TRUE
"AXL","558",TRUE
"NFKBID","84807",TRUE
"TMC4","147798",TRUE
"LAIR1","3903",TRUE
"TTYH1","57348",TRUE
"LENG8","114823",TRUE
"CDC42EP5","148170",TRUE
"TMEM145","284339",TRUE
"ZNF526","116115",TRUE
"TRAPPC9","83696",TRUE
"KIR3DL1","3811",TRUE
"ZNF146","7705",TRUE
"ZNF283","284349",TRUE
"PPP1R14A","94274",TRUE
"SPINT2","10653",TRUE
"C19orf33","64073",TRUE
"YIF1B","90522",TRUE
"DNAAF3","352909",TRUE
"PSCA","8000",TRUE
"ATCAY","85300",TRUE
"LY6D","8581",TRUE
"DAPK3","1613",TRUE
"EEF2","1938",TRUE
"TMIGD2","126259",TRUE
"CHAF1A","10036",TRUE
"UBXN6","80700",TRUE
"HDGFL2","84717",TRUE
"PLIN4","729359",TRUE
"SEMA6B","10501",TRUE
"ZNF444","55311",TRUE
"NXN","64359",TRUE
"TLCD3A","79850",TRUE
"GLOD4","51031",TRUE
"MFSD3",NA,FALSE
"GPT","2875",TRUE
