,arc1,arc2,arc3,arc4,arc5
SRP68,6.274001138362468,5.748573449830067,5.845673415915812,6.222086764131198,6.029117603686581
SRP72,6.931831276457172,5.809714857663894,6.114372044890661,6.2792824659639015,6.578924522019435
SRP9,8.512405073037494,8.83056066047645,8.70954244182051,8.017812159548356,8.134155896522932
SRPK1,6.574040326344762,5.729738346985281,5.380406186357915,5.207189474295672,5.954702805537207
SRPK2,4.862672738938784,5.1854120035589375,5.08884341377963,5.358853584602795,5.374155124759605
SRPK3,0.9656643684465829,1.3118629337950707,2.382444791513196,-0.2612369346790422,2.0910131388720545
SRPRB,6.068445300926024,5.200090114397463,5.727808597589438,5.331416111010638,5.74243364701252
SRPX,1.055966093479456,0.6077043124739273,-0.05908315835187472,2.6134821037058384,2.775630393026988
SRPX2,0.2102388661560383,0.1062928450265588,0.17231204812316592,1.053435243792263,0.14250988392799918
SRR,3.2621108093894335,4.563998324458588,3.385386244004914,3.422906349510911,4.073518615615075
SRRD,4.049422102200393,3.6783926108796194,3.5274589540377086,3.885120281727618,3.975465384771737
SRRM1,6.746108607529515,6.499067638178625,6.181476885240398,6.302928579533728,6.305408694373273
SRRM2,7.362218964582784,6.555027839080983,7.114694840523861,7.471921721827626,7.481411358599872
SRRM3,1.7947912461799613,3.812584970063514,3.1989936617383568,1.4717252914390286,3.962401787274149
SRRM4,-0.08057156929166265,3.005566052513234,2.019276704646648,0.15164326695386854,3.0435152939153785
SRRM5,0.7220261450113443,0.5781705494178352,0.8105434735097977,0.6754524554429887,0.5467468227743107
SRRT,6.7655929585061045,6.458324867369915,6.234430240036983,6.547048446384669,6.3274323815282205
SRSF1,8.40391018058699,7.82560401342971,7.437811921671513,7.600655662177158,7.917150904110029
SRSF10,7.324571067606078,7.29575508676073,7.1984009387125845,6.9269427105822245,7.023123481638909
SRSF11,7.404661919624132,7.087610954526847,7.105427569258964,7.202598652690791,7.172672427852781
SRSF12,1.9128766492623372,4.3550482121783105,2.6590583351154953,1.5902409759835792,3.9515573079612123
