,archetype_1,archetype_2,archetype_3,archetype_4,archetype_5
TCGA-ZS-A9CE-01,0.20070312033426185,0.16122779813158747,0.032169609914119865,0.6058994716200309,0.0
TCGA-DD-A4NQ-01,0.06702956895102959,0.0,0.1269913016203949,0.42548285855707274,0.38049627087150273
TCGA-5C-AAPD-01,0.2641070258461075,0.0,0.3181622751569922,0.14941544188419206,0.2683152571127082
TCGA-DD-AAVW-01,0.5958269500122011,0.0,0.0,0.10588426589722626,0.2982887840905727
TCGA-EP-A2KC-01,0.2250932156731355,0.49543735508720443,0.060214218811453286,0.11451736960637311,0.10473784082183364
TCGA-MI-A75E-01,0.7167737108509051,0.0890430549016183,0.1586612424656243,0.03552199178185242,0.0
TCGA-DD-A116-01,0.23965649859873484,0.3764086046592951,0.36488461916778214,0.0,0.019050277574188017
TCGA-GJ-A9DB-01,0.467490104779894,0.0,0.0,0.39092819462294076,0.1415817005971652
TCGA-CC-A7IL-01,0.0,0.5255080689466629,0.12051244870531155,0.3539794823480255,0.0
TCGA-DD-AACC-01,0.5879892045203862,0.0,0.3173453192888683,0.010664921697179381,0.08400055449356611
TCGA-FV-A3R3-01,0.6688215542717469,0.0017861270600144287,0.0,0.0,0.32939231866823865
TCGA-HP-A5N0-01,0.7323491090673715,0.08503191451699135,0.0,0.18261897641563718,0.0
TCGA-K7-A5RF-01,0.9864571859971871,0.003693801744606002,0.0,0.009849012258206986,0.0
TCGA-ED-A7PZ-01,0.0,0.2428118608114828,0.4142960279845866,0.21444312867916912,0.12844898252476158
TCGA-YA-A8S7-01,0.30067635357959643,0.06953561254941161,0.1361823852904659,0.0,0.4936056485805262
TCGA-DD-A39X-01,0.4860521108523907,0.0358493990353836,0.4780984901122259,0.0,0.0
TCGA-DD-AACF-01,0.20525415625579285,0.11453214916927917,0.23738298064027397,0.442830713934654,0.0
TCGA-DD-A1EC-01,0.2657611909200699,0.1530550268655712,0.01618666052199733,0.0,0.5649971216923616
TCGA-DD-AAE0-01,0.0,0.0,0.4616024200942023,0.0,0.5383975799057977
TCGA-G3-AAV0-01,0.3139846821855813,0.1461817825989857,0.27763043652029773,0.26220309869513525,0.0
TCGA-XR-A8TD-01,0.5153954077064724,0.0,0.026173583897822577,0.20871689325142714,0.24971411514427777
TCGA-CC-A5UE-01,0.0,0.02553456453152506,0.2462230631024591,0.5240353869201683,0.20420698544584748
TCGA-DD-AACJ-01,0.0,0.562906507513663,0.3370915684523183,0.10000192403401868,0.0
TCGA-G3-AAV5-01,0.0,0.6902987443444577,0.30007197985275025,0.009629275802792112,0.0
TCGA-DD-AAVS-01,0.19332830888859517,0.09998902436593005,0.1395537447618563,0.29692645507253024,0.27020246691108807
TCGA-DD-A11B-01,0.33356605258185923,0.24648724064279448,0.0,0.4199467067753463,0.0
TCGA-MI-A75C-01,0.08593302610026045,0.30023999515903144,0.4433588576736837,0.1704681210670245,0.0
TCGA-ED-A8O5-01,0.0,0.23710255878014186,0.09082892515515219,0.3112798313458525,0.36078868471885356
TCGA-BC-4072-01,0.27096784828254994,0.0,0.013638736376787253,0.10142858503489735,0.6139648303057654
TCGA-DD-AAW3-01,0.09173095925322113,0.764927089709289,0.07065983114025841,0.07268211989723157,0.0
TCGA-G3-A5SK-01,0.5393544830679669,0.2593617600247463,0.0,0.20128375690728695,0.0
TCGA-BC-A110-01,0.9258316363409083,0.0,0.07416836365909181,0.0,0.0
TCGA-DD-A3A7-01,0.0,0.12842190052341776,0.7070517071396372,0.1645263923369452,0.0
