,archetype_1,archetype_2,archetype_3,archetype_4,archetype_5
TCGA-D5-6932-01,0.11112401966191261,0.004724664534878692,0.06084488070115458,0.4373917910084829,0.3859146440935712
TCGA-AD-6899-01,0.012955750108067321,0.04455258435124764,0.391846153893257,0.051999013704695896,0.49864649794273214
TCGA-AY-6197-01,0.3511095864967838,0.15857929556510958,0.43205640236636944,0.05825471557173721,0.0
TCGA-AA-3660-01,0.0,0.0,0.4978199295373323,0.30450439693053033,0.19767567353213744
TCGA-A6-5660-01,0.004185712077740516,0.0,0.17320674848346976,0.5279427071312446,0.2946648323075452
TCGA-D5-6541-01,0.27555238531890447,0.0,0.2007138062437274,0.1595440288088567,0.36418977962851146
TCGA-CM-4747-01,0.0,0.1929611752681705,0.11023966003419476,0.3833373876215259,0.3134617770761087
TCGA-AA-3511-01,0.0,0.0,0.422038293311516,0.2739553110645529,0.3040063956239311
TCGA-DM-A28H-01,0.08718483282088259,0.0,0.18247480277131004,0.7303403644078074,0.0
TCGA-G4-6303-01,0.0,0.0,0.16103360030452787,0.39201224936551377,0.4469541503299583
TCGA-CM-5861-01,0.6518736018377623,0.34812639816223767,0.0,0.0,0.0
TCGA-CM-6161-01,0.0,0.0,0.44044416200414666,0.27110650801589364,0.28844932997995976
TCGA-NH-A50U-01,0.18561194597872324,0.20477728117230792,0.0,0.423979778480506,0.1856309943684628
TCGA-AZ-6607-01,0.3376599546492652,0.0,0.0,0.0,0.6623400453507348
TCGA-G4-6298-01,0.022504036698650632,0.024995789903684094,0.0,0.6627841191480593,0.2897160542496057
TCGA-D5-6538-01,0.0,0.2826213361174095,0.0,0.5347723760633729,0.18260628781921764
TCGA-CM-6679-01,0.0,0.0,0.047677138349196964,0.3483809435985827,0.6039419180522204
TCGA-AZ-4323-01,0.0,0.0442197544184069,0.0,0.0,0.9557802455815931
TCGA-G4-6322-01,0.12271777962943896,0.5246122950305915,0.22232070342631655,0.0,0.13034922191365297
TCGA-CM-5864-01,0.0,0.01980620383007089,0.2941799693224258,0.5778974174594951,0.1081164093880083
TCGA-CK-6747-01,0.05176420276352414,0.11920892267141225,0.6679517883021894,0.14090046686095026,0.0201746194019241
TCGA-CM-6163-01,0.0,0.0,0.5388298694968698,0.13496048003055006,0.32620965047258005
TCGA-AA-3713-01,0.183038769605108,0.1642167337621191,0.554565650170376,0.0,0.09817884646239691
TCGA-A6-A56B-01,0.007154952898587376,0.0,0.0,0.5784431363527178,0.4144019107486948
TCGA-CM-5348-01,0.11778374837227121,0.13546247275433895,0.02299266898730812,0.0,0.7237611098860818
TCGA-AY-5543-01,0.08372607094681607,0.0,0.5053082995303365,0.41096562952284726,0.0
TCGA-CM-6169-01,0.08090970764118106,0.0,0.24197514001014445,0.11166470630803288,0.5654504460406415
TCGA-AZ-6606-01,0.21908405282980198,0.3260130759758079,0.23044387273196457,0.22445899846242562,0.0
TCGA-RU-A8FL-01,0.0,0.09082815982375586,0.0,0.9091718401762441,0.0
TCGA-CM-6678-01,0.0,0.2079125421861005,0.1409929687536211,0.373052249460909,0.27804223959936936
TCGA-A6-6649-01,0.0,0.2691256499497254,0.24701039449362733,0.0,0.4838639555566473
TCGA-AA-3675-01,0.13873681700395166,0.09496052375336438,0.3091466610958076,0.35184455001511644,0.10531144813175988
TCGA-A6-5665-01,0.5649604600299708,0.3476921536815592,0.08734738628846991,0.0,0.0
TCGA-DM-A0XF-01,0.12872596755697133,0.0,0.06683959311444153,0.617348741322462,0.18708569800612507
TCGA-F4-6855-01,0.07213188824789171,0.15143851184029042,0.0,0.20507598653034476,0.5713536133814732
TCGA-QG-A5Z2-01,0.16113106323417414,0.4707856978654577,0.3662361852852703,0.0,0.0018470536150978596
TCGA-AA-3489-01,0.05751484860681532,0.0,0.13379211285013767,0.03438288700990961,0.7743101515331374
TCGA-A6-5662-01,0.0,0.0,0.0,0.5839117621749312,0.4160882378250687
TCGA-DM-A1D6-01,0.0988288276591266,0.6113128836731645,0.0,0.2802518498480233,0.00960643881968561
TCGA-AY-A69D-01,0.0,0.26118262543990517,0.38803050502545183,0.20514973821127008,0.14563713132337291
TCGA-D5-6898-01,0.014908246246292091,0.0,0.1853649817291245,0.3123916642155832,0.4873351078090002
TCGA-D5-6530-01,0.36921052022705514,0.28956214424049215,0.29862508944767213,0.0,0.04260224608478051
TCGA-DM-A28A-01,0.06315361552817746,0.047808822094158904,0.0,0.5536255093969982,0.33541205298066545
TCGA-D5-6532-01,0.0,0.0,0.21168491347187982,0.7302446285392515,0.058070457988868604
TCGA-F4-6703-01,0.30146836710181407,0.0,0.0,0.0,0.698531632898186
TCGA-DM-A1D0-01,0.0,0.20286813390267963,0.0,0.7634124802701915,0.03371938582712893
TCGA-D5-6929-01,0.024740930002466993,0.0,0.12379162979547839,0.43832368951940337,0.41314375068265125
TCGA-F4-6704-01,0.08269470216510996,0.19518078212758258,0.0,0.0,0.7221245157073074
TCGA-D5-7000-01,0.34188224353500596,0.10556220507583154,0.3705360480493667,0.0,0.18201950333979594
