,PC1,PC2,PC50
PT089_P9_A01_S97,5.475042307416452,4.062143297258259,-0.21641174970521454
PT089_P9_A02_S98,-2.0456172439388816,4.150355162210225,-2.8050013564922343
PT089_P9_A03_S99,-0.08814932542113699,0.045483451747904496,-1.8867521647054533
PT089_P9_A08_S104,-0.4622675895478834,3.5495564911360575,-3.3598172868271408
PT089_P9_A09_S105,-2.6876508342327257,3.0250095629428313,-3.43157718287441
PT089_P9_A10_S106,2.8848021690418504,6.756025977740017,0.6929190082471249
PT089_P9_B01_S109,1.6918659590860918,-3.1503504514171476,-0.8598743043754331
PT089_P9_B04_S112,5.328820359510429,5.349522494888823,0.7630133434182484
PT089_P9_B05_S113,4.002678282888567,2.3475234770195224,1.2249466334686636
PT089_P9_B06_S114,1.962061050477728,8.72326802536214,-1.4415010131936097
PT089_P9_B09_S117,3.108622083435417,6.579009422154238,1.0212926609918012
PT089_P9_B10_S118,-1.95679298811731,0.9141087879532446,-2.204691623282078
PT089_P9_B11_S119,-2.6291095251586527,3.2444588470510336,-1.8350913982164279
PT089_P9_C02_S122,3.002162983365089,7.489851550374139,0.9215167950879773
PT089_P9_C03_S123,3.8112152087554003,4.624553177391379,0.059138854508381494
PT089_P9_C05_S125,2.6335097650557913,8.302952914685955,-0.892366068594828
PT089_P9_C06_S126,5.1844309801865185,5.6841894486210816,-0.6184064336050662
PT089_P9_C07_S127,-0.7298359768255569,2.4533596197737864,-2.5505104730198465
PT089_P9_C09_S129,4.634125898593373,5.942132364723005,0.30683632839767006
PT089_P9_C10_S130,-2.328169030605665,7.220703009602681,-2.680184906242297
PT089_P9_C12_S132,4.588640819398047,3.0916575192888978,0.11218872293060998
PT089_P9_D02_S134,4.162752238681289,6.093448375760717,-0.2529048446364811
PT089_P9_D05_S137,-0.5103474719175297,5.4749129831273695,-1.9299407602919199
PT089_P9_D06_S138,-2.123456319340071,2.913693015674417,-2.963619432589237
PT089_P9_D07_S139,4.849472755787728,3.673987984115295,0.06906498434006486
PT089_P9_D10_S142,0.7325750523263461,8.161416114948327,-1.9800579120677444
PT089_P9_E01_S145,-2.5215511932474395,5.570598502326189,-3.820623639250273
PT089_P9_E03_S147,1.4617318884934192,7.271681764657122,-0.056130761254320635
PT089_P9_E04_S148,7.414469359734698,-1.990009783150399,-0.03353469561281158
PT089_P9_E06_S150,4.624683168779132,4.06140783405595,1.2695560414875955
PT089_P9_E10_S154,-2.3989712962243788,2.541644889898719,-2.3978263683137024
PT089_P9_E11_S155,1.0314026115335193,7.821525066370858,-2.0884544471292155
PT089_P9_E12_S156,-1.60724635783153,2.278141872803124,-2.452952341124131
PT089_P9_F02_S158,3.2912411442383562,4.4397980045779155,-1.1386721178387103
PT089_P9_F03_S159,-1.2000981920257978,2.5725397403280232,-1.6714082492403968
PT089_P9_F04_S160,6.609131689427491,-2.875100522715663,-0.4799515397065699
PT089_P9_F06_S162,-3.619625183886099,5.642977487732352,-2.916567627133932
PT089_P9_F09_S165,0.7712787781725274,8.620388058118136,-1.5520366564401762
PT089_P9_G01_S169,1.7135725173205003,1.6073893463443074,-1.220396904044441
PT089_P9_G03_S171,-2.977793257282295,3.189232046913098,-1.615343719438216
PT089_P9_G04_S172,-1.006805330209288,4.885776798614421,-2.5247797481100935
PT089_P9_G05_S173,5.793554307537589,2.571654857075066,0.9307070426123378
PT089_P9_G06_S174,4.507930017172875,3.989879802507412,-0.319169430377724
PT089_P9_G08_S176,4.794819189511965,5.9128340871134935,1.3262088119905533
PT089_P9_G09_S177,3.2953836487510397,6.117629941798136,-0.357737855072786
PT089_P9_G10_S178,5.098353810863829,4.443304309779285,-0.5127916676220707
PT089_P9_H02_S182,-0.9452109314124488,6.608532276893829,-0.6281201183691506
