tumor,PC1,PC2,PC3
110,2.0533098614540184,19.521667940655927,-7.580114407537424
111,15.603110554892744,13.305285001985009,-25.15704880037876
112,1.6929548031593065,23.47882241960192,1.2498688371484117
113,1.5763901947265166,24.25187659644944,-9.471388237002504
114,-7.9577360696403865,30.80415019276283,0.5398617414578201
115,14.589480297773546,19.848897892669587,-22.014573476957327
116,1.7141153775292708,17.518671758659316,3.5519004062570056
117,-37.26293652540486,10.494451327556689,3.163089106100894
118,-22.90743097618155,35.08717362106296,21.60489270598659
119,-9.528454536632148,-0.4163094280353598,-5.893826249744628
120,0.8281661813171729,25.87513199580528,7.331450931220972
121,1.4206899022560733,8.617343322980341,-14.472782226099103
122,-17.636895981331648,-13.245241492721533,-30.27207620113991
123,-19.147882758598833,2.9574124267110844,4.296018525800343
124,5.341213278686475,10.081943351947347,5.689574392523844
125,-28.22845903341551,5.498373247396427,-4.002386841582728
126,-11.462854777856933,21.64733289374309,3.635183321517585
127,11.24583992756733,22.93652141592516,29.63718031462537
128,11.544141269861873,-3.5281404258349345,-29.329059163089298
129,9.837662398035974,18.896029716009135,1.646770216301062
130,-0.11061827667142815,2.4449264828718573,-16.343771419150606
131,11.625783161973272,17.190052913641686,5.553185638994449
132,8.307437802912686,20.99622100756285,2.2295578946372987
133,5.642524953598078,22.429434201527357,30.445390046246366
134,15.683562800561448,19.741454379336165,-0.6201520891425679
135,5.0401062284998455,27.11200243291043,7.457293030256655
136,-33.773526845198866,2.9837052122180427,-0.9028014195051312
137,17.946748591316855,6.99568338413847,2.4739961624595455
138,15.498297628839657,19.196148622511704,-2.5138029337258883
139,8.432744805853945,0.032462307698299955,-3.5709028937951026
140,11.304720126268256,18.415026117379462,-28.51667636412993
141,9.31710724265121,10.183629086885864,-40.86461345685144
142,-14.476623439517077,16.450352642896082,-3.6851924436886963
143,16.863150813350163,13.37569720012951,-20.631424709857882
144,20.90102759697105,-6.979772427360054,-20.451996982945115
145,-7.579921358113118,10.723880965236559,-15.714638050219543
146,-13.361859129875324,36.67455238385738,15.476044666558082
147,8.148392400391192,15.626889597771264,7.758722752096938
148,10.425603057938842,10.75674315374564,-23.465418684680785
149,-6.967712267321021,22.27805254016486,-5.235718806337444
150,-0.43745275418502527,29.404703406614033,14.30293257611067
151,22.174423502984197,13.770224818227048,-24.24141416039565
152,19.480225348421918,16.383674752988604,-14.80009119759349
153,-43.77539595176518,-4.101604518321899,-12.211115805962558
154,-6.055997375357668,25.71068935206426,7.321698342069611
155,12.60468519282203,15.739809239813777,-18.817738498107317
