,arc1,arc2,arc3,arc4,arc5,arc6,arc7
ABL1,4.737451932181927,5.321192004214317,4.7159772754939855,5.291530686869129,5.066460673720346,3.620219903902907,5.27121572278499
ACOT7,6.515556023993176,5.93857844354251,5.974353207306112,6.089362272236004,5.929161918235198,6.24473715901311,6.0708395476555985
SH3GLB1,5.620800891525418,6.208136982751764,5.004258004919963,6.266112372995625,5.734310066607702,5.180486722855348,5.324779332905844
CDC7,4.607368937884356,3.0216442126112493,3.9945529474496726,4.202597461578654,4.2370500577702455,4.304197144883498,2.9845852196561244
SYDE2,1.3960722310405755,0.7156694258931172,1.2515281259402002,2.140356117808351,1.478264148130364,1.6573008843006352,1.7832289948434297
PCSK5,1.0278799778620513,1.4239377653804686,2.697678087936713,1.5381133857482883,0.6843169182525726,0.5414643920490175,1.7482922184971452
SCD,6.595985779705919,7.757561416789591,7.191480466702355,7.463096932875414,8.197977772614605,7.757718851426508,7.476662800284699
TMED1,5.003653705578101,4.903642940931522,5.298890175165953,5.639943678320438,5.515894877642535,5.090363157865647,5.32787706472327
ABLIM1,2.1077888866091223,2.3328838492569393,5.401720185287944,3.9466976358081296,2.5536118020126137,3.2789304249781956,1.483781614204207
ERMP1,3.1444434029568913,3.5447905919785914,3.8041593677884187,3.6649772718271687,2.569291732766465,3.8849139140421025,2.0229165939056335
RAB18,7.016927796285821,6.805015929768232,6.849554233845362,6.852999531078225,6.8197298355048215,6.319748956877682,6.299118460154723
NRP1,6.706611662609617,7.380208311785683,5.778858273091769,6.026352504990445,6.750582305117032,4.893764611600931,6.400121481169005
PRTFDC1,4.425343658108813,3.3384684209001776,3.09449297200719,3.4712855702757155,4.05641534024483,2.521698720395738,1.3360183367657936
PALMD,0.6951325531629822,2.191819923770402,3.64692153412917,2.4306802088305814,1.1847801088807652,0.5798114828587764,1.8714322166814295
TSPAN15,2.3095940844846825,2.2586846955415254,3.3009585160437678,4.683540323837937,2.2296195851135328,4.326401534990627,2.570905750402585
MAST3,1.0765150704362925,1.4296328143865682,1.9517910561071727,1.7731002973037913,2.2014171526982054,1.040474024480302,1.3552472743245314
MZF1,3.2584607076755754,2.086445431856533,4.583311278470132,3.870326938621942,3.8651414264646182,3.0108689433509683,3.8351430622324125
OCEL1,3.1850251905018516,3.876099242723434,3.4986373116635816,3.528005620840483,3.895922142148515,3.2718985498454582,3.6308009269390698
MYO9B,5.3057627832020335,4.577195442490458,5.317273136401261,5.166672300550797,5.733389837190782,4.145462187175782,5.743675671196284
KCNK6,1.2427540135164774,1.0263980774485872,0.46383094081312826,3.225238632999094,0.9821501547447571,1.3302711659974396,0.49523145850521166
CATSPERG,0.5513421766957639,0.16925775911427704,0.9602727001134228,0.9677106882682691,0.4851973784690235,1.1212037208564745,0.42588492329524547
PSMD8,8.023118215986807,7.815642298490082,7.853289011533215,8.085402111031536,7.887216061322202,7.798223708153017,7.470994261476542
FBXL19,3.537115709922516,3.0928910228717084,3.4745847166876627,3.4150978644212566,3.9650149609467444,2.996887022842366,3.1108813014138117
STX1B,0.8873037396550496,0.865255295103601,0.832988736545546,1.4328220622176069,1.548304887332661,-0.2503077876693376,0.8402053179960721
HSD3B7,2.1453579375384293,2.996213552080421,1.6722451439360442,2.7481486066005707,2.1992380907541738,2.806526804582314,2.3188514392600785
SETD1A,3.3633910787817434,2.6144984307887507,3.6406370424394496,3.5426529671448748,3.9249375526202432,2.975912581096488,3.1251005530885707
BCL7C,5.082004418445874,5.467331791328873,4.866787344119144,4.9113587386035755,5.265302311475654,4.731061951814377,5.50398240587569
MAGEB2,0.590305834301185,0.33323456942453755,-0.47833940273132447,0.8928059983943699,0.6898562291066679,1.2844364901334404,0.37220580569992145
EFNA2,0.2315882295507697,0.5403811800043001,0.6775597452235911,0.8870574589601454,0.5852579854449769,-0.0007867110687093115,0.5544491314423963
CIRBP,7.715536113355896,8.69394980366728,8.077298514502322,7.835829684908282,8.444647407150322,6.665023295778042,8.10678291606831
HNRNPM,8.621201825443404,6.698933531030133,8.469434235834308,8.350754377767261,8.44807394124961,8.22443013592945,8.15210849398329
NDUFB7,7.49210685650358,7.9143650294529,7.320260962839755,7.199160699416967,7.467836160960514,7.538852752502343,7.780060105292462
TECR,6.769898610367859,7.306521136659961,7.166882773333657,6.833788592908566,7.306658036668215,6.997372202001742,6.931713638725232
TIMM13,5.743610567009709,5.041046378685456,5.622103764102456,5.488378500974983,5.216974585768676,5.60804080081813,5.613877414054488
CDC34,5.457928342651603,5.042289930491151,5.420446483177294,5.204176526144409,5.096895847138603,5.381829346328349,5.327357147117514
MTAP,0.9294148823472783,2.7237682237011303,4.8091857109561,4.743498677398,2.7680537465890174,1.940688927659044,0.797503549024976
POLR2E,7.744612625166305,6.881666157545535,7.3775247663231465,7.535967959404356,7.432596834693,7.532387595221337,7.7439543236855926
POLRMT,4.838268794732948,3.786818090037611,4.80265782735728,4.490054607674981,4.767820558644298,4.576621142065302,4.4419397444368665
HCN2,2.614295218831337,3.5266614368496367,4.103456335221247,2.530568721195605,3.92718533378904,1.5744745733065832,3.2155047742157454
RASSF7,4.381031496857567,2.9694815484021113,3.987598594069903,4.697285174638331,3.5623680346546562,6.194043068566346,4.755931802045968
GADD45B,5.710119532662592,5.442374560636052,5.183547429126911,6.528870970224667,4.41238116705086,5.769765034166138,6.285888624365166
PALM,-0.21360132905334517,1.638578226837469,3.3808166611611927,2.2166624061760114,1.4476693324589993,0.30881564665375816,3.1187518685181113
MADCAM1,0.2729605245951112,0.2740541925600727,0.7872176865805813,0.47687962860592426,0.5820170944720942,0.36283209723099513,0.5618636081891075
MKNK2,5.180484124714642,5.162169963020218,5.153909666379341,5.581894112233734,5.193697759269009,5.395476385912358,3.759897250133478
ARVCF,2.2947888365648432,1.251732098726666,3.0025838525656465,2.903486951132914,1.78221882119239,2.785581468688617,2.0094003340466955
TRMT2A,5.7164189740343385,4.460414345761225,5.4447304448865825,5.490383167459057,5.771923355255009,5.602680331881319,5.160989906424107
RANBP1,8.614745681145122,6.723378980053171,7.453827336055094,7.297383553195932,7.460619489687534,8.287228299173405,6.76402690121718
ZDHHC8,5.200223493190738,4.157899864537665,4.381042872546332,4.896353660936951,5.040643177722177,4.739867996994713,4.916807517578953
KLHL22,3.8348466937365795,3.816306399767998,4.271072230254234,3.9687200124979745,4.309122995603326,3.3966159575203116,4.435327307128303
MED15,6.206890516901437,4.715679131060812,5.450002314558098,5.892155128080916,5.713761549150276,5.806158478755845,6.035672982058752
SERPIND1,0.745491673528597,0.2663381080636727,0.9568729577900807,0.1972796498300792,0.24999551536737807,0.03087612033625814,-0.15632016675724542
SNAP29,5.005356413844647,3.989300180221961,4.539456641473178,4.5508825228349465,4.6992966371080875,4.674152208640992,4.752033309212396
CRKL,5.3753952480453435,4.533554530477974,5.064287409552811,4.871258800678146,4.791543801170172,4.994290067346312,4.529239259040664
LZTR1,4.9043986125791355,3.775413000011521,4.856539357849403,4.907511876739015,5.105630315457227,4.33407423113876,5.102315543849752
MMP11,0.5196715606409277,2.3331584214300483,2.133687333839828,2.2268751192828926,2.7619941294585915,0.6714781763233844,1.904590283268527
CECR2,0.09116763308534737,0.054238239303161406,0.8156721690430275,0.6209487472433015,0.11352451001302655,0.4835548089029351,-0.2628213167992389
SMARCB1,6.364896775642231,5.49656749095102,6.130896132564021,6.006028109600306,6.6450183030947825,5.66334739585472,6.111102209919698
P2RX6,1.0014021526382744,3.0241967661959848,2.0164592571172286,1.9110652862800688,3.5167733332424107,-0.5657731278925673,3.0717866101212596
DERL3,0.4798322599470793,0.7616640398704405,0.9213065838713135,1.260998415514987,0.6725672782424441,0.6374836607180655,0.98629603222018
BCL2L13,5.476416131832861,5.461917276252516,6.090074680813918,5.664137425399767,5.8292009747940625,5.164008147852903,5.314541334226613
DDTL,2.656921589424792,1.9949837681610496,2.4659869840080995,2.547289291134494,2.7807880432237346,2.808624816114182,2.678013397655656
DDT,7.227150538721544,6.353047032300893,6.749853894837167,7.126191235933963,7.1031096829394365,7.86442562885713,7.557682573266812
GSTT2,0.8462134197686284,0.6550331505088557,1.1313248402599987,1.0706735280663413,0.7609562475122922,1.3062694728904898,1.1972059923526088
OSM,0.02728081428308366,0.010748881452733006,0.10671238940979921,0.19191260529128812,0.15721728477994623,0.15404258643044924,-0.0978072515070945
CABIN1,3.754197676135654,3.466572583483102,4.477762503974052,4.063670939959858,5.052095679803942,3.228938830481984,4.2113358168137065
TBC1D10A,3.4902617931128104,3.342052791621423,3.236822681685088,3.7416587638437964,4.268460360523961,2.922586217312826,4.213885109532431
SUSD2,0.008975723439673122,-0.011695675818721885,2.978790612638462,0.6524377257022456,1.8022045461156266,1.5787989449973563,1.5376413178049329
SF3A1,6.711264820163066,4.681747731733611,6.458174303900707,6.655622188070413,6.7923163606469155,6.009176883731606,5.903829624425851
GGT5,0.20255764889486594,1.6960718868097955,2.4206601141600146,1.4845964220261958,2.820180658117491,0.729561111450888,-0.14246660416967893
RNF215,4.112345684755139,3.823713918039177,4.32637862009523,3.6423030587418244,4.192761662143695,3.259686575908514,3.7558047175780356
SEC14L2,4.87050024258012,4.463336719948819,5.505470310181785,3.4591714176620236,4.551055766378043,3.837714905025207,4.69189875215346
PPIL2,4.791576388467081,3.8920403720655905,4.62079220444072,4.692147815534042,5.061773677606486,4.380227480512968,4.5270324705580425
YPEL1,0.499079987885529,0.8518516848737747,2.0532655147685386,1.5019951236795175,0.9595985536389294,0.9951198175162806,1.4727275735698242
SNRPD3,7.671879266341451,5.5086932587404815,7.155876916003127,7.148085873509261,7.2389506968962145,7.071399271106066,6.721772761899224
PES1,6.412072157592463,5.675998644550143,5.514952830276057,5.379705380085386,6.012658726111991,5.35413225191979,5.311282674781604
MAPK1,6.652188296896521,5.08180237537247,6.074808003354996,6.097781205058326,5.983293412465999,5.660994451206441,6.1478800629397705
GGT1,2.386961301345991,1.0560499604368232,1.953869086329853,2.5401373651948282,2.5697298638741226,1.3809145939271983,2.4423376131780574
PRODH,0.9437781635658629,0.19545749113947875,1.6603820485467407,0.5893352298955227,-0.35612052866111465,0.7653903523097357,0.6875485037280124
PPM1F,4.840137174226059,3.1810392373423566,4.2707402434533295,4.03020229801412,4.4187343074764,3.5611151151722806,4.893574109770329
SLC35E4,3.5057020024440666,3.3667486652004928,3.078017818024651,2.420254878027415,3.4803653165705093,1.3152998140876913,2.768765523477337
TOP3B,4.403582413522419,2.9930449915582855,4.119031237432784,3.9016249367337474,4.210865164824103,3.743861414745223,3.5251363554700967
CRYBB3,0.06458922490866618,0.006459554739781985,0.02567824474138671,0.1638904626663466,0.03901490120288147,0.18763269023702406,-0.04696063035024202
CYTH4,1.019595052591783,0.5358446381033322,0.126305115943538,0.42504821126063197,1.0020851843860896,0.6884224563795504,-0.32195465991143657
MFNG,1.388265407678582,0.14446043175878032,0.6562508711936749,1.1789211427573842,0.6562915779506633,1.2721790415658805,0.8465143469093827
CARD10,4.8734988759642714,2.820903672365786,2.9730810883587635,4.462130275703632,2.8915676649477704,4.716256751922628,3.66726961008405
SLC25A1,5.688000705977935,5.357658860177814,5.281415054655666,5.742597014746811,5.980034977304165,5.962437863580216,6.066672966008539
PLA2G3,0.02076047322047231,-0.0019588382182915975,0.40685089806277763,0.8046487006645974,0.0666163878917197,0.3696037574921639,-0.20601035166374304
LGALS2,-0.2083661757943397,0.21682163735633594,0.4551066136479258,0.42442222036273214,0.41445025899142574,-0.006536286469328412,-0.426355282465517
GGA1,5.041469409816804,3.9289939743906865,4.803666365778389,4.89360689057409,5.353682378697538,4.324787880893095,4.4757097937511405
HIRA,4.29778151798503,3.300442888981902,4.161306868777953,4.0171880673350815,4.3842222486819855,3.7449911286695867,3.862748002952824
SH3BP1,3.2736887172387816,1.7372890745942378,2.484752103017029,2.4076151262174963,3.2285567513019093,3.022338141504635,2.111219786657534
SEZ6L,0.11889015666309936,0.26316856860011484,-0.015531754072336881,0.06480559915744621,0.11969044847348295,-0.07378277476998761,-0.05652092718380823
LGALS1,12.31059174045079,12.508535527309649,9.918148699386384,11.296389152926688,12.16227424637708,10.595020666103697,12.935548849269189
HPS4,4.344823138875387,3.771179437311302,4.159310388281476,4.393114465598629,4.503659896369695,3.5397550460329077,3.641409173209602
PIK3IP1,1.1547613073497944,1.7977565885752225,1.25080917327398,1.8866262679612018,1.2104773169122962,0.8494407230659295,1.441469206565919
SRRD,4.762012010865398,4.199618458716401,3.682439535731505,4.339466122901933,4.061756295744744,4.30842261500966,3.955987752277473
PATZ1,3.741412756434189,2.9667567278964992,2.921287947384495,3.386350610677891,3.8945478512223355,3.0030135021341744,2.680316596901047
TRIOBP,5.833300874679298,4.546533247745302,4.746503699949051,5.112851185244804,5.211760349833142,4.4298094212158174,5.590476123033373
TFIP11,5.084715562460826,4.323791885844423,4.634680312801491,5.040275519334047,5.2943563995386835,4.468686839004083,4.446007493526435
GCAT,3.766704909417093,3.9239998702641588,3.415636897996144,4.124768417422771,4.332993206743522,3.9368387846180526,4.274452376249175
CRYBB1,-0.06358632027030461,0.2942764742261328,0.03597425453712375,0.050570713485567936,0.12038437159242948,-0.15886262674502888,0.027551696807035557
ANKRD54,4.246043263778528,4.231275923527772,4.041802693384027,3.971756459610751,4.723312661128162,3.7901396622064025,4.206335968469443
EIF3L,8.145613852433158,7.735920891830137,6.611589547602101,7.436579397083797,7.468735724299552,8.018808833964492,7.701610642654814
MICALL1,4.932281024928872,3.427290228898501,4.012026023499928,4.222065131380655,3.707793510048569,3.860637611492646,4.909312478538875
POLR2F,6.707372406987316,6.392681140873813,6.0974633090173915,6.004240835797331,6.552275428607489,6.465389930980774,6.584790125054968
SOX10,1.1273216282050573,-0.6666660234979915,0.20808235929577212,0.04682215288352043,0.24118798155044635,-0.2688681297853631,5.853591151266873
CCDC134,2.516920809000864,1.6774841622117447,2.2669265246658945,2.7069319043529667,2.6680891792820036,1.9857588059261766,1.5616213530386889
DEPDC5,3.4087963010385893,2.182606328261256,3.7657950285669517,3.2348326349494956,3.826987837624283,2.5782515527987946,2.9343934695778144
PICK1,2.7579082629094644,3.3236454139880496,3.926586697816433,4.3630386515494735,3.114851893128821,2.993708745262256,2.292196445076686
TTC28,1.6474816087932718,2.0672429048195977,3.5573779410546544,3.7125356310633952,2.201849667461589,0.18611715341572488,3.263006014054451
CENPM,6.291932504904147,3.8408417257175427,5.335359652722733,4.999391337929462,5.343966065297392,5.580566536073521,4.981407121773751
SLC5A1,-0.06481190492493133,0.04673246422806907,0.19881691140629945,0.10523996042593196,0.02876004523894768,0.030845389596406092,-0.026989113619968925
SLC5A4,0.3290309745964479,0.21164216342927278,-0.05132530503550703,0.26744620499092236,0.10039485718836197,0.10705988092409235,0.24317769200797532
KDELR3,4.784108113671331,6.61058865483895,3.3847957268727584,5.943582991595837,6.140064618100917,4.098448773424252,7.32221608172384
CYP2D6,0.22299067002867437,0.18168408917331608,0.5888539475511044,0.5022589934562027,0.5301773638052553,0.30864421974446515,0.4676094199753604
DDX17,6.962855590426474,6.464822736118332,7.09052732932373,7.194101762661553,7.3423689484595185,5.918669568854915,6.942645769385956
DMC1,0.6364658418446144,0.16211252122507402,0.4772917534624158,0.20879495553429017,0.4776394137589144,0.6152159823174792,0.1746026212182762
