"depmapId","cellLineDisplayName","lineage","primaryDisease","level0","level1","level2","level3","level4","level5","crispr","rnai","wgs","wes","rna_seq","prismOncRefSeq","prismOncRefLum","prismRepurposing"
"ACH-000206","C8166","Lymphoid","Non-Cancerous","LYMPH","ZLYMPH","ZTRABL","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000511","CALU1","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUSC","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000450","MELHO","Skin","Melanoma","SKIN","MEL","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000427","NCIN87","Esophagus/Stomach","Esophagogastric Adenocarcinoma","STOMACH","EGC","STAD","TSTAD","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000753","JMSU1","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","BLADDER","BLCA","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000848","JHH7","Liver","Hepatocellular Carcinoma","LIVER","HCC","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000215","LN382","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000435","EFE184","Uterus","Endometrial Carcinoma","UTERUS","UCEC","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000882","IGR1","Skin","Melanoma","SKIN","MEL","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000480","HUH7","Liver","Hepatocellular Carcinoma","LIVER","HCC","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000756","GI1","CNS/Brain","Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","GSARC","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000288","BT549","Breast","Invasive Breast Carcinoma","BREAST","BRCA","BRCNOS","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000996","HEC251","Uterus","Endometrial Carcinoma","UTERUS","UCEC","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000322","HT144","Skin","Melanoma","SKIN","MEL","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000403","NCIH747","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000804","NB1","Peripheral Nervous System","Neuroblastoma","PNS","NBL","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000308","EFO21","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","SOC","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000831","HEC50B","Uterus","Endometrial Carcinoma","UTERUS","UCEC","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000525","NCIH2171","Lung","Lung Neuroendocrine Tumor","LUNG","LNET","SCLC","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000481","NCIH2170","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUSC","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000934","MDAMB361","Breast","Invasive Breast Carcinoma","BREAST","BRCA","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000390","LUDLU1","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUSC","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000762","YD38","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000771","BICR56","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","OCSC","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000985","LS411N","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000589","NCIH1437","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000853","NCIH661","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LCLC","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000374","HCC1143","Breast","Invasive Breast Carcinoma","BREAST","BRCA","IDC","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-001096","JR","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","ARMS","ARMS:PAX-FOXO1","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000948","2313287","Esophagus/Stomach","Esophagogastric Adenocarcinoma","STOMACH","EGC","STAD","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000697","A3KAW","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","DLBCLNOS","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000142","CAL29","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","BLADDER","BLCA","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000792","BFTC909","Kidney","Renal Cell Carcinoma","KIDNEY","RCC","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000475","HUH1","Liver","Hepatocellular Carcinoma","LIVER","HCC","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000878","HCC15","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUSC","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000505","RKN","Soft Tissue","Leiomyosarcoma","SOFT_TISSUE","LMS","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000981","DND41","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","LYMPH","LNM","TALL","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000809","KYSE410","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","STOMACH","ESCC","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000866","NCIH1048","Lung","Lung Neuroendocrine Tumor","LUNG","LNET","SCLC","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000913","ESS1","Uterus","Uterine Sarcoma/Mesenchymal","UTERUS","USARC","ESS","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000211","DAOY","CNS/Brain","Embryonal Tumor","BRAIN","EMBT","MBL","MBLNOS","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000599","PATU8902","Pancreas","Pancreatic Adenocarcinoma","PANCREAS","PAAD","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000811","SKOV3","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","SOC","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000605","TE6","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","STOMACH","ESCC","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000524","KURAMOCHI","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","SOC","HGSOC","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000132","JHOS2","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","SOC","HGSOC","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000260","SKNAS","Peripheral Nervous System","Neuroblastoma","PNS","NBL","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000847","HGC27","Esophagus/Stomach","Esophagogastric Adenocarcinoma","STOMACH","EGC","STAD","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000356","MKN45","Esophagus/Stomach","Esophagogastric Adenocarcinoma","STOMACH","EGC","STAD","DSTAD","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000706","EKVX","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000486","KU1919","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","BLADDER","BLCA","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000075","U87MG","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000048","TOV112D","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","EOV","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000856","CAL51","Breast","Invasive Breast Carcinoma","BREAST","BRCA","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000366","SKNDZ","Peripheral Nervous System","Neuroblastoma","PNS","NBL","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000292","NCIH841","Lung","SMARCA4-deficient undifferentiated tumor","LUNG","SMARCA4-UT","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000997","HCT15","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000021","NCIH1693","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000570","YKG1","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000159","OSRC2","Kidney","Renal Cell Carcinoma","KIDNEY","RCC","CCRCC","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000732","PECAPJ41CLONED2","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","OCSC","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000667","HCC44","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-001196","SMSCTR","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","ERMS","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000464","CAS1","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000025","CH157MN","CNS/Brain","Meningothelial Tumor","BRAIN","MNGT","MNG","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-001129","MONOMAC1","Myeloid","Acute Myeloid Leukemia","MYELOID","MNM","AML","AMLNOS","AMOL","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000276","HCC38","Breast","Invasive Breast Carcinoma","BREAST","BRCA","IDC","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000515","HCC33","Lung","Lung Neuroendocrine Tumor","LUNG","LNET","SCLC","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000645","JL1","Pleura","Pleural Mesothelioma","PLEURA","PLMESO","PLEMESO","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000724","HT1376","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","BLADDER","BLCA","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000315","KARPAS422","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","DLBCLNOS","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000841","NCIH2087","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000869","NCIH1568","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000217","JHH6","Liver","Hepatocellular Carcinoma","LIVER","HCC","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000212","CAL120","Breast","Invasive Breast Carcinoma","BREAST","BRCA","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000541","KMS34","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","PCM","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-001307","8505C","Thyroid","Anaplastic Thyroid Cancer","THYROID","THAP","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000456","BCPAP","Thyroid","Poorly Differentiated Thyroid Cancer","THYROID","THPD","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000499","EW8","Bone","Ewing Sarcoma","BONE","ES","ES:EWSR1-FLI1","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000118","HUPT3","Pancreas","Pancreatic Adenocarcinoma","PANCREAS","PAAD","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000279","EWS502","Bone","Ewing Sarcoma","BONE","ES","ES:EWSR1-FLI1","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000929","NCIH2110","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000249","CL11","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000444","LU99","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LCLC","GCLC","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000234","CAKI2","Kidney","Renal Cell Carcinoma","KIDNEY","RCC","NCCRCC","PRCC","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000649","786O","Kidney","Renal Cell Carcinoma","KIDNEY","RCC","CCRCC","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000004","HEL","Myeloid","Acute Myeloid Leukemia","MYELOID","MNM","AML","AMLNOS","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000312","SKNBE2","Peripheral Nervous System","Neuroblastoma","PNS","NBL","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000376","SF295","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000573","MDAMB436","Breast","Invasive Breast Carcinoma","BREAST","BRCA","BRCNOS","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000544","OE21","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","STOMACH","ESCC","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000407","SNU685","Uterus","Endometrial Carcinoma","UTERUS","UCEC","UCS","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000777","KYSE30","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","STOMACH","ESCC","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000614","RVH421","Skin","Melanoma","SKIN","MEL","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000096","G401","Kidney","Rhabdoid Cancer","KIDNEY","MRT","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000108","KP3","Pancreas","Adenosquamous Carcinoma of the Pancreas","PANCREAS","PAASC","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000899","WM88","Skin","Melanoma","SKIN","MEL","","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000527","OVISE","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","OVARY","OVT","CCOV","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000576","KMS27","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","PCM","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000169","RD","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","ERMS","","","","True","True","True","True","True","Undefined","Undefined","True"
"ACH-000788","A2058","Skin","Melanoma","SKIN","MEL","","","","","True","True","True","True","True","Undefined","Undefined","True"
