,PC1,PC2,PC3,PC4,PC5,PC6
TCGA-ZF-AA56-01,-33.313098242081466,21.51749984215568,43.63721382431123,53.195717930186916,-15.209457735496738,-2.6219249589196747
TCGA-GU-A767-01,33.487457521703604,-71.1495876516168,2.915873465842375,-27.902524649500403,-43.86994527549641,48.377733061912
TCGA-GC-A3WC-01,-75.83175381762011,3.572316873280537,-8.177648436609283,52.555955720466,-41.42405085286862,-41.92013279576968
TCGA-4Z-AA7N-01,-47.05348134498937,-92.73696525685214,28.93017356572222,49.785244260983795,-12.444675748062087,-35.70672180707674
TCGA-H4-A2HO-01,58.25980621966121,-70.46162833484864,-1.9027042692226273,6.504241852739235,27.88516282158615,-36.26305384521094
TCGA-XF-AAMZ-01,45.56478438846612,-26.610109743031337,-3.45532530339899,-11.893032075194913,13.429963370585346,6.486036879236232
TCGA-2F-A9KQ-01,94.28433335356554,-0.12119861773090912,18.373991422913043,24.503823103408532,4.857425026900898,-0.011612665687802264
TCGA-4Z-AA7M-01,44.73630515663631,-7.040319548618493,-50.1443405675606,5.687608888522661,14.681292875555163,14.143655148546266
TCGA-FD-A62O-01,65.54093780513898,-11.517298048271115,21.196176481020437,29.590372236304013,29.300460918045527,8.1538472303547
TCGA-FD-A3B5-01,-44.254938418696035,78.60917701375031,-28.31912627085613,57.30139833537268,-28.363490452324307,68.34109708392377
TCGA-ZF-A9RM-01,121.38405796837844,6.618987373731819,-43.82871947931131,17.215849104348617,42.711992824685346,-13.473031266208125
TCGA-FJ-A871-01,-36.28054422595214,-11.025168941610254,-55.217218715886176,-87.7574677182826,-66.27562348795358,33.909376899687494
TCGA-XF-AAMT-01,-91.59324637733063,-2.945329780399821,-3.435390820430463,29.523672532269366,-37.704851542597176,14.552771268564062
TCGA-FD-A6TD-01,-73.11560256024977,13.369692979743517,33.6555068463606,-19.36914813406403,9.261764002420602,-1.3663207845422394
TCGA-UY-A78L-01,-50.597349086252656,40.003887643453275,-11.36424053146402,-14.800236741025293,37.566951512683936,44.93738180059935
TCGA-ZF-AA4V-01,-44.82111700654604,31.2623469193554,5.600329220984478,-39.811742247028825,35.05517311431745,20.092577613035193
TCGA-ZF-A9R7-01,24.43877832216393,-9.572767642195265,57.429257517649766,-9.265155282268726,-4.251627617652616,-25.45225362076177
TCGA-GV-A3QI-01,46.65756992947646,-4.298732190828425,-107.16494866523706,26.590383930344153,-29.11395382677412,-29.753972301577015
TCGA-XF-A8HH-01,17.62340376428239,-66.85703690249474,8.901771812636023,21.092710734186518,22.7428639900871,24.493455815056805
TCGA-GC-A3YS-01,-71.69550505050849,28.458586225213285,-4.848673642478005,8.271366494978963,-10.445292976265005,17.33387022309647
TCGA-CU-A5W6-01,34.367276603245344,-10.627763888395005,8.673611331388663,20.261291499208237,-4.47400040959514,25.47190512766886
TCGA-BL-A3JM-01,-37.10433415126587,-6.694732940298516,-100.8876182164714,-9.75237015170746,-18.55963109952214,-43.22903782933178
TCGA-E5-A2PC-01,20.80372538269666,86.12476276498171,18.16485220642864,-1.5368831060672463,-15.014541756938799,-24.57635707297909
TCGA-FD-A5C0-01,5.400464140163156,-15.608873319331165,17.994977801811906,40.78438975924369,30.572627457669196,23.49566968693051
TCGA-CF-A9FF-01,63.08326532155935,-49.021336415961095,46.48108812848898,-0.6086914617535335,-0.4349524071267128,-9.549549655578073
TCGA-FD-A62P-01,-44.730206272827814,-9.41531900136146,29.294476453914843,12.831786382134348,24.320931774869358,52.97724668051821
TCGA-G2-A3IB-01,-23.889165557336568,144.02371934751474,20.181129519359388,39.25862511586776,-8.895272026896947,53.010658229972854
TCGA-XF-AAME-01,-116.95567987781473,-72.12598306841413,19.03300942782453,49.79336263622647,-53.01616324495799,2.8168410979953937
TCGA-FD-A43N-01,19.748305124948203,-32.702834862441435,13.28705583069572,14.695697285185494,40.41226041814223,37.24278820030007
TCGA-GC-A3BM-01,45.75764115501714,34.51530817269404,-3.8522473348864406,44.800170220697744,-34.082007103173105,-31.001996200969504
TCGA-E7-A4IJ-01,58.22318158003513,-5.584300680357547,-20.02826550450679,-21.78401281723844,11.823673692185105,-22.583518134206948
TCGA-FD-A43Y-01,-69.38988783778086,59.27359566384897,10.953483638759854,12.35435263230775,-39.065011699658434,33.83141179651383
TCGA-GV-A3JV-01,26.799002934567536,-43.42768519303139,18.26959412270649,2.5479305529587792,30.76932597108167,-23.469913498259938
TCGA-FD-A3SL-01,-35.59025527708001,-98.83100891978353,-3.934274748488585,32.97305870280054,21.426255561299318,-5.128616161228755
TCGA-XF-AAMG-01,-0.44855800238705984,-56.076642227376965,-105.47852938828024,-25.340737024552325,-3.1752709220295126,13.18312472184276
TCGA-E7-A6ME-01,19.428285894684894,-61.679855008935405,-76.5759619451789,13.903079226422918,-16.568878339013512,-18.8013976321645
TCGA-BT-A20R-01,-48.37201946861778,-72.74822648191386,-37.15264265246681,28.464058148678543,21.71426616825479,27.483798115703717
TCGA-UY-A8OD-01,-32.499797599587794,-98.2805255927212,12.572949526202814,-6.665308136547286,-7.819256183710744,8.76457518485781
TCGA-FD-A6TH-01,-45.43431071009139,-16.314232953002435,-18.054879386058406,-26.73362556860475,56.615976584062636,20.634496105923965
TCGA-2F-A9KR-01,27.491015298315535,16.6394371248026,-10.702043825378306,50.23886476038375,-76.81596502903994,23.44863564788342
