,archetype_1,archetype_2,archetype_3,archetype_4
TCGA-CF-A47S-01,0.0,0.0,0.11697439876441496,0.883025601235585
TCGA-XF-A8HB-01,0.39496723365103165,0.007702274270669295,0.0,0.597330492078299
TCGA-XF-AAMQ-01,0.27711284751183246,0.0,0.24741457273207118,0.47547257975609625
TCGA-DK-A1A7-01,0.0,0.21497167700319275,0.2960235296338907,0.48900479336291663
TCGA-DK-AA77-01,0.24648116731474184,0.004605380306373001,0.06284147171559006,0.6860719806632952
TCGA-E7-A6MD-01,0.07106320579646694,0.0590777711799609,0.5413768137417942,0.32848220928177796
TCGA-FD-A3SR-01,0.0,0.2744949162439766,0.5498464507864538,0.17565863296956957
TCGA-BL-A0C8-01,0.0,0.3066040878231446,0.1832200897672727,0.5101758224095827
TCGA-ZF-A9RN-01,0.4683559559403332,0.3835437985994715,0.0,0.1481002454601952
TCGA-CF-A3MH-01,0.14446776544632822,0.0,0.0,0.8555322345536718
TCGA-XF-A9SP-01,0.0,0.08368896990186286,0.7773968840772986,0.13891414602083862
TCGA-G2-AA3F-01,0.0,0.2712123799503001,0.029610241260108305,0.6991773787895916
TCGA-4Z-AA7W-01,0.5835233120304476,0.0,0.3294859048775278,0.08699078309202453
TCGA-GC-A6I1-01,0.8192531919154991,0.0,0.180746808084501,0.0
TCGA-GV-A3JZ-01,0.0,0.47237590383055983,0.2448528445531311,0.282771251616309
TCGA-DK-A1AA-01,0.2286138298546795,0.0,0.06840287462456565,0.7029832955207548
TCGA-E7-A541-01,0.19440235354554797,0.01457911426095246,0.303329699124716,0.4876888330687836
TCGA-DK-A6AV-01,0.18041477994229246,0.036371256952068116,0.19911625740299832,0.5840977057026412
