,PC1,PC2,PC3,PC4,PC5,PC6
TCGA-CN-6021-01,19.605206885395756,-37.633993625567264,69.53310607557245,-11.813050485013422,0.7327131098941534,-2.827493709842783
TCGA-D6-6825-01,-12.070771290316818,72.64317052141888,28.890281118885284,39.53471837473547,-5.161434540665518,6.755081933861845
TCGA-CN-6998-01,-110.03802137813445,34.295247564747925,21.281727413446845,14.673078989389868,-6.702025737541295,44.6072985206651
TCGA-CV-6948-01,76.53850730210472,-54.9816225290499,1.4555394518307068,-34.81554679765894,-5.73784678356038,-12.030004633583312
TCGA-UF-A7JC-01,-101.09287978270096,-4.446418143854985,34.19035788489446,-25.659456012981234,-0.42608894743943315,13.668250903090005
TCGA-MT-A7BN-01,50.5585617912717,-47.87341463886082,-122.3157647501178,-6.304905556241517,55.40704096610215,-60.888764101018126
TCGA-BA-A6DA-01,-113.53050985803732,-47.657264803317126,-30.76911704850579,2.6050628127918216,65.34161233888219,-43.48550493736743
TCGA-CV-A468-01,27.04759670033483,46.41024679124024,-14.173362993046272,32.88027141404479,62.70258097721346,-0.6829583475044197
TCGA-UF-A71E-01,-4.46930129430467,-69.05355433023846,17.682692738808925,-48.0820303631697,16.364957205256253,-11.623670637014616
TCGA-HD-7754-01,62.22313218903634,-38.378432956834914,54.057883317134056,-0.6577067441392368,-24.63695997450866,19.167040222761948
TCGA-D6-A6ES-01,-117.25628562492241,-80.16019363914066,-82.7264621975816,-4.591327328421186,59.28292686823267,-33.60015459447371
TCGA-CV-7434-01,-79.62143155819413,-2.592749839060242,-17.018084476845882,11.619758727156468,-72.0026301802194,0.5859350477974569
TCGA-IQ-A61I-01,45.7802079955253,-92.44978724125806,-57.62270016782291,53.88056956170008,35.83363469558666,13.882433862983115
TCGA-CN-4736-01,25.912224764616962,101.36926243488678,-14.46353165042847,16.429935889352432,28.630514659546098,22.756718890660053
TCGA-BA-7269-01,-6.8883946122844995,-20.837023710225406,-79.02194762359044,-55.81386666364414,58.35094912606254,-37.27301881378483
TCGA-CV-6433-01,51.0029305263342,-84.31464179130444,-56.86012249188868,74.25656469201715,-31.044366456056732,37.899671507215984
TCGA-CR-7385-01,47.51042984304765,-69.8884279722896,37.82147682596946,70.88559436050512,-3.856856070940607,30.913086678166426
TCGA-CV-6441-01,5.252036640184516,-34.92587910706901,-44.23159086137122,-28.919360613571705,16.971186412671962,114.43512336814368
TCGA-CV-5978-01,57.50190932870881,13.213175742287541,22.81302605549319,-17.99064507439208,-40.967585984305046,-38.20131308691523
TCGA-CN-6017-01,72.83999406020287,128.46261470880125,-40.18810061905612,36.88708418075386,30.918689944690144,41.15179733042056
TCGA-CN-5367-01,-8.725455602374481,33.23418221629924,-12.077927458217825,-15.730529025663786,-14.559147957004926,16.945535200711625
TCGA-CV-7252-01,-55.89400912522335,22.328473580450243,9.289516862977937,3.614665852640344,-46.93758494457959,-28.635704276777815
TCGA-QK-A6IG-01,-36.106300265779964,2.7400778209400567,-98.53778843596425,-3.849837223340121,-21.564988703071528,17.69851924623319
TCGA-CV-A45R-01,-7.497147895579909,44.96228924818547,2.218249023462744,4.950918632925054,44.28047951643098,10.709144183489395
TCGA-UF-A7JV-01,-17.25480318063958,10.211867146512223,-36.85772995034446,24.26900973260878,-52.93214365054565,-27.95911234334206
TCGA-CX-7219-01,4.280912653787633,24.889695575275574,32.172490611541235,13.202705843466292,-24.997018373218733,-33.14883495325502
TCGA-BA-A6D8-01,15.58774207765891,-72.37541786069217,-114.81690486736485,-51.86510432880374,42.35951206242526,-45.59663362317063
TCGA-CR-7382-01,50.73630246403392,94.02935808759248,-14.099052530175125,37.26558531661361,-51.06624822005925,1.3444356983949293
