,archetype_1,archetype_2,archetype_3
MB-0664,0.16254411944517885,0.0,0.8374558805548212
MB-0446,0.0,0.19958175366781208,0.8004182463321879
MB-0008,0.18981328960640714,0.5373101358174817,0.2728765745761112
MB-0656,0.0,0.22832130168567744,0.7716786983143226
MB-0154,0.1601975886612044,0.7225715263895025,0.117230884949293
MB-0597,0.0433975181410697,0.6620952804562343,0.294507201402696
MB-0550,0.21843605201048283,0.44528000824727987,0.33628393974223725
MB-0616,0.285923632173717,0.5892214417261776,0.1248549261001052
MB-0448,0.3137286990603742,0.6760965354252852,0.010174765514340543
MB-0412,0.28993146692228694,0.39549115264536666,0.31457738043234634
MB-0122,0.20830168613393796,0.791698313866062,0.0
MB-0425,0.18002026662920062,0.727528707854602,0.09245102551619733
MB-0314,0.17709364706078035,0.38024902349668366,0.442657329442536
MB-0356,0.21850718393629406,0.6066585235746373,0.17483429248906857
MB-0440,0.2979340185189139,0.526470039502918,0.17559594197816794
MB-0398,0.19072711694161054,0.37113443802479223,0.4381384450335973
MB-0438,0.042937450865275464,0.43105125652140885,0.5260112926133156
MB-0449,0.2394013862304357,0.7605986137695644,0.0
MB-0162,0.2656147525042344,0.7221539200512069,0.012231327444558574
MB-0593,0.0780341899722971,0.3635965315835519,0.558369278444151
MB-0301,0.19538746371910595,0.7265000635356857,0.07811247274520822
MB-0628,0.2743991769577707,0.5202584921596436,0.2053423308825856
MB-0283,0.2212794418723679,0.47316607882706563,0.30555447930056656
MB-0106,0.30768334099931255,0.5550479294404908,0.13726872956019667
MB-0341,0.10022733300304451,0.5579150953239082,0.34185757167304726
MB-0474,0.18584305649865623,0.4653990602765715,0.34875788322477225
MB-0394,0.20251106008999173,0.6581553721027038,0.1393335678073044
MB-0373,0.16357628890884618,0.44302103391017883,0.39340267718097494
MB-0247,0.0987791286554725,0.5700615973795017,0.3311592739650258
MB-0225,0.32172634100610187,0.5824731802525673,0.09580047874133085
MB-0424,0.0,0.4813220109179888,0.5186779890820111
MB-0209,0.0,0.436861904196273,0.563138095803727
MB-0115,0.02608693922692388,0.11153812660386836,0.8623749341692077
MB-0136,0.07879526246731239,0.6516234599364834,0.2695812775962042
MB-0542,0.07474443620028444,0.45249989437724125,0.4727556694224742
