,arc1,arc2,arc3,arc4,arc5
ABCG1,3.018495549626729,3.7886648526068325,3.746528929290327,0.8705748550154442,3.339108927190456
ABCG2,0.21258840320372674,0.2670130971070129,0.1258201591716192,0.5092826086147375,-0.008483421438616856
ABCG4,0.6771100541507409,-0.03574880839374284,0.34534093451920356,0.4963342319764743,0.7380599277413648
ABHD1,1.3002542109840758,0.4695773908582764,0.38088910226925904,0.5743219481738415,1.3860507652164866
ABHD10,5.158984454495773,5.230967089904031,5.402121452173432,4.590535714868183,4.3631755764086915
ABHD11,3.8079818900274165,5.296055839333187,4.57319427057466,4.2286770519248975,4.302876116849667
ABHD12,4.973321738315808,6.491492011408551,5.632014577772964,5.174275597787406,5.5518933993356345
ABHD12B,0.17284732185301513,0.21864925793619827,-0.00775783575506428,0.26562060539174026,0.2033581317018603
ABHD13,2.7148709265706503,3.235625331879983,3.4440443453164913,2.268343747996278,2.8222136156267474
ABHD14A,3.901214746777367,3.3707422519101975,2.901383518828357,3.5150178417326936,3.9631824062785874
ABHD14B,4.023666034968088,4.244058333902038,1.921707021735394,4.766678736990019,4.389279261094487
ABHD15,2.658441463857316,2.1073231462962325,1.193375164167495,3.5763438142679824,2.493818853156898
ABHD16A,4.328062236090326,5.1362649989372535,4.792606628894285,4.762452739326534,4.290439874872409
ABHD16B,1.0030353394483873,1.2414342308974355,0.6638874644287376,1.957981972508072,1.067157465107035
ABHD2,3.3033819061543244,6.110352179157012,4.466490733267901,4.452071558025908,4.5377394719099575
ABHD3,3.474721451583086,5.5357713947428255,4.732220879730124,4.26588355766238,3.960781085951215
ABHD4,3.503418652133435,3.9091846701976762,2.6602935082874706,3.7754994689896817,2.775033720615828
ABHD5,3.032133420665523,3.9858720633569193,3.5011099057400017,3.4923832803638004,3.4257306177524733
ABHD6,3.4625678153211403,1.9656384242168157,1.7973798439961044,2.553544061019661,1.5386570809371973
ABHD8,2.621969650022246,3.8255822589481006,3.574503412410319,3.247547426687485,3.274498598767376
ABI1,4.323430380762484,5.075785314451434,4.438491954771724,4.964947848792733,4.125473970817286
ABI2,5.991755668608751,5.298813195783873,5.8928645896421745,5.7217242510386495,5.539695659249439
ABI3,0.07511941077818753,-0.012182284478633905,0.028648542136066633,0.1054939660379911,0.2378648368008971
ABI3BP,0.44219737719350544,0.1813504115854609,0.23539622024968512,0.7889181285770339,0.17129007889849168
ABL1,4.86398359898508,5.24759589871141,5.166622547777704,5.3860355998156075,3.830953494392552
ABL2,3.4396430116972274,2.577414760089834,2.815537133516442,3.9552615552632915,3.478689120825074
ABLIM1,3.9794786454130238,5.235993380630987,3.0780552499446423,3.4931947389766305,3.2719208428808386
ABLIM2,2.1108656503515224,4.730839881810695,4.663625523268024,0.10555050291574464,1.4726482868001394
ABLIM3,2.854858063491098,1.2421352619808361,0.8588046477014484,0.9274387979549148,0.17809400410042886
ABR,5.430732669665072,5.282194612279303,4.8929673440884045,4.851496157929499,5.633907108832436
ABT1,3.7760091623364715,4.225716871487561,3.9915762015230825,4.352125861840817,4.481607577796851
ABTB1,3.643362054937425,3.7011707028974756,3.1929763374498603,3.386254553057591,1.839897442256774
ABTB2,2.3457159521261417,2.573771963785283,0.9532557896128214,2.323565798904469,1.3717764105524057
ACAA1,3.5504857383682293,3.827552383498457,3.2558952203558293,4.6434564952459905,4.573143872536967
ACAA2,6.502731089837362,6.646588100017425,6.852526615171032,5.933399309429375,6.0995914018197
ACACA,5.74117114260449,4.883069400209276,4.804337688896339,4.688075498522833,5.932489997069233
ACACB,2.3577304712003837,1.557530189748785,1.6857607783799184,3.0830474263350625,2.1174778187806202
ACAD10,3.7263737035205944,4.358136772120834,3.573863464662903,3.6580080915137447,4.076213602947855
ACAD11,3.5164585308735106,2.60632926417159,2.670148019031344,3.7239162557513623,2.7658259364008586
ACAD8,3.7515963089510924,4.420014718287302,4.053484748923883,3.7802394844891785,4.914582361233149
ACAD9,4.589479288642123,4.842739694055719,4.77394828704577,4.7299222716087375,5.0118815017141785
ACADL,0.4941877601183533,0.2699675577925592,0.5417333607509125,0.343599412387321,0.41389165121316784
ACADM,6.017616778860207,6.3118020015174015,5.815417958432242,5.589136909950387,6.332446854399094
ACADS,2.135421298800944,3.3400572873671073,2.150788508721554,2.4881100137948025,2.7231715861096677
ACADSB,2.2269637177197295,2.976458316288421,2.235426926802832,2.960279824436799,6.1045616975117465
ACADVL,6.109296613576446,7.0151657737971576,5.82239382211545,8.07206344283797,6.174667682651852
ACAN,0.27081367103115783,-0.14555264018520886,0.20558994186192736,0.3329764752972759,-0.05355255335609024
ACAP1,0.6629446123397547,0.49305212506852686,0.40044754469998967,2.5560275402945516,0.6374847981876919
ACAP2,4.843322325050191,5.169941775341372,5.244820453692883,4.026678677271004,4.398889462473116
ACAP3,5.67068090828032,4.833276041456331,3.9208922408570954,3.9207358544384836,5.316488652943509
ACAT1,6.019815199574004,5.77300981410804,4.540673469518244,5.960450035927998,7.14889842862379
ACAT2,5.920560678834676,5.335260948383224,6.292553964821723,5.021649896245558,6.436036733838111
ACBD3,4.7831988332150495,4.826402165591755,4.755082246499245,5.0047285433908915,4.9493830854167005
ACBD4,2.085815428451076,2.5657811234137697,1.5245702292047745,3.137932140124655,2.8861887220778604
ACBD5,4.501686005166005,4.183320417643562,3.6457451167558768,4.8537135671433544,3.9766224145901075
ACBD6,6.018700624957888,5.384727825218304,5.822540961713734,5.630039688787378,6.444057852518828
ACBD7,2.7041647372612356,3.571847273908517,4.365575236322192,2.292345588560826,3.180410639341059
